,"It [72, 1]"
0,-9.915222
1,-25.127352
2,-118.89241
3,-120.15615
4,-110.20274
5,-109.99012
6,-116.09185
7,-110.67866
8,-111.1088
9,-34.41268
10,-29.890678
11,-29.537725
12,-34.602406
13,-31.04302
14,-26.16901
15,-24.30132
16,-20.153086
17,-24.049025
18,-28.918327
19,-119.79379
20,-25.558275
21,-107.98448
22,-106.088
23,-33.253735
24,-21.950527
25,-18.694609
26,-102.9482
27,-105.130615
28,-33.02097
29,-15.250598
30,-105.65134
31,-24.157873
32,-24.38587
33,-22.62516
34,-17.936445
35,-18.273214
36,-108.809715
37,-20.426153
38,-21.740913
39,-116.10775
40,-26.052269
41,-19.723392
42,-19.233614
43,-101.6168
44,-119.054504
45,-18.191715
46,-18.017862
47,-104.10355
48,-18.031277
49,-20.180195
50,-24.504543
51,-108.873604
52,-110.67979
53,-19.31409
54,-114.3621
55,-101.70496
56,-18.343185
57,-108.05046
58,-18.387226
59,-102.69541
60,-17.785364
61,-114.28917
62,-19.338919
63,-22.025171
64,-13.300554
65,-24.786367
66,-17.025219
67,-21.618355
68,-18.375023
69,-102.02156
70,-110.047516
71,-111.02353
72,-21.530132
73,-113.389755
74,-13.903162
75,-100.41507
76,-113.94504
77,-100.7126
78,-15.48401
79,-11.152082
80,-13.729106
81,-13.913591
82,-12.216585
83,-19.859877
84,-17.773737
85,-22.569025
86,-15.158092
87,-20.30138
88,-101.74049
89,-100.953926
90,-115.610504
91,-14.994626
92,-17.573097
93,-21.83873
94,-109.43959
95,-21.811447
96,-22.523323
97,-25.714447
98,-15.1650095
99,-102.29691
100,-9.236199
101,-110.93067
102,-20.234333
103,-97.05303
104,-21.13422
105,-21.553064
106,-18.890516
107,-16.989536
108,-111.73922
109,-19.44245
110,-24.176907
111,-20.444008
112,-15.684545
113,-28.268223
114,-103.13039
115,-25.269056
116,-102.88989
117,-124.061005
118,-112.83945
119,-18.401972
120,-111.9193
121,-15.554382
122,-21.122793
123,-25.95328
124,-16.26044
125,-27.384672
126,-104.35052
127,-20.476372
128,-15.158562
129,-19.178839
130,-20.959929
131,-19.124887
132,-26.47476
133,-105.59002
134,-38.646416
135,-95.3405
136,-106.99892
137,-21.355425
138,-18.15105
139,-15.037407
140,-18.6611
141,-19.786211
142,-16.708364
143,-101.13606
144,-108.22766
145,-23.422615
146,-100.97262
147,-101.25642
148,-17.280197
149,-15.582733
150,-102.08745
151,-104.85078
152,-41.050503
153,-101.49152
154,-103.51263
155,-17.204153
156,-99.136734
157,-99.58258
158,-102.27989
159,-105.54612
160,-107.996574
161,-99.19802
162,-98.67538
163,-102.52101
164,-99.67294
165,-16.835726
166,-104.07707
167,-110.88072
168,-102.73018
169,-104.39298
170,-104.09089
171,-31.715294
172,-101.1428
173,-14.297838
174,-102.88786
175,-103.931244
176,-105.5862
177,-102.34038
178,-27.301659
179,-14.117054
180,-103.48038
181,-107.48701
182,-108.16026
183,-104.345436
184,-104.05787
185,-96.53865
186,-106.05461
187,-105.63571
188,-101.57466
189,-107.40291
190,-101.248924
191,-105.490135
192,-106.61646
193,-102.00867
194,-104.350784
195,-106.52064
196,-30.146347
197,-104.195206
198,-107.259575
199,-101.52857
200,-11.424104
201,-103.24896
