,"It [417, 2]"
0,-19.91382
1,-23.486816
2,-29.140265
3,-112.4229
4,-120.45654
5,-120.77658
6,-119.89464
7,-118.54042
8,-116.41852
9,-116.85121
10,-119.222786
11,-24.201786
12,-107.400475
13,-107.323296
14,-23.537378
15,-109.06251
16,-24.74417
17,-101.98717
18,-103.4609
19,-102.132195
20,-32.055973
21,-40.58665
22,-104.845245
23,-115.331055
24,-25.826252
25,-102.26951
26,-102.86831
27,-101.410965
28,-110.03143
29,-111.05054
30,-31.841875
31,-38.450817
32,-32.44851
33,-31.295416
34,-102.49294
35,-118.719444
36,-109.43856
37,-27.052008
38,-25.636118
39,-107.851654
40,-108.1782
41,-111.170456
42,-111.26522
43,-47.025814
44,-119.10939
45,-112.01222
46,-106.598274
47,-115.063126
48,-103.16284
49,-112.61014
50,-127.28455
51,-34.13379
52,-111.90317
53,-42.611233
54,-34.959267
55,-102.846825
56,-39.244473
57,-25.69476
58,-120.41527
59,-100.03595
60,-23.26811
61,-36.10196
62,-27.179272
63,-108.90406
64,-116.60088
65,-106.26509
66,-30.631357
67,-121.92466
68,-108.940155
69,-112.61051
70,-27.305964
71,-23.234161
72,-109.66996
73,-99.530655
74,-33.984287
75,-34.3771
76,-33.94322
77,-127.06015
78,-100.40361
79,-30.868547
80,-104.87382
81,-125.085434
82,-104.55342
83,-107.2599
84,-45.681217
85,-100.44473
86,-145.4501
87,-100.08432
88,-127.881096
89,-105.66742
90,-38.93123
91,-115.54467
92,-37.492367
93,-104.24784
94,-116.75948
95,-101.60886
96,-108.30259
97,-102.504074
98,-111.91761
99,-18.033787
100,-94.65414
101,-110.26212
102,-107.76294
103,-100.84196
104,-107.179276
105,-99.31045
106,-107.57833
107,-26.108418
108,-32.291748
109,-27.749922
110,-109.118034
111,-103.35253
112,-115.60491
113,-28.907354
114,-25.43201
115,-29.416048
116,-32.246532
117,-100.30707
118,-112.268585
119,-101.7661
120,-108.73469
121,-26.780634
122,-100.10962
123,-99.3597
124,-103.33826
125,-113.58237
126,-32.865726
127,-98.7019
128,-101.075806
129,-114.666626
130,-100.21981
131,-32.75297
132,-28.245514
133,-104.59605
134,-101.377655
135,-23.230743
136,-120.184814
137,-115.46338
138,-103.5677
139,-23.710665
140,-112.72828
141,-102.71746
142,-21.027836
143,-120.069595
144,-118.10679
145,-109.14377
146,-20.966146
147,-24.904629
148,-113.59432
149,-109.12015
150,-105.65509
151,-114.59782
152,-116.58172
153,-25.886892
154,-110.45968
155,-102.704994
156,-110.06544
157,-105.0486
158,-116.21737
159,-32.09118
160,-105.23035
161,-20.135096
162,-12.712898
163,-96.95189
164,-104.722595
165,-20.240461
166,-20.828806
167,-103.796364
168,-26.317806
169,-26.556013
170,-116.1586
171,-125.07829
172,-116.448975
173,-110.31024
174,-33.837883
175,-32.406048
176,-111.23098
177,-129.27245
178,-118.51811
179,-108.75719
180,-20.99783
181,-110.07952
182,-15.800594
183,-12.7924
184,-111.94309
185,-97.61313
186,-21.466991
187,-17.548122
188,-109.80992
189,-102.38857
190,-105.670784
191,-100.25464
192,-101.88365
193,-100.78959
194,-15.012176
195,-103.96654
196,-112.00916
197,-103.14891
198,-29.334019
199,-31.147263
200,-113.841446
201,-135.0957
202,-101.0035
203,-117.854996
204,-100.449455
205,-16.359102
206,-15.731098
207,-103.48007
208,-106.59421
209,-28.072397
210,-27.96437
211,-98.71582
212,-106.83296
213,-105.26509
214,-102.49983
215,-105.67517
216,-104.72815
217,-100.143845
218,-102.4035
219,-107.43413
220,-116.21254
221,-14.108383
222,-10.689238
223,-9.304722
224,-15.04373
225,-11.050102
226,-102.00944
227,-113.52785
228,-99.68757
229,-10.515612
230,-102.26552
231,-107.46527
232,-100.755775
233,-100.0769
234,-97.63971
235,-101.29527
236,-104.9955
237,-20.613401
238,-101.571976
239,-102.95109
240,-101.83404
241,-98.97399
242,-98.75189
243,-97.855804
244,-101.14877
245,-99.26234
246,-98.01102
247,-7.2141747
248,-101.80478
249,-97.32207
250,-101.088005
251,-101.46191
252,-98.45982
253,-97.90941
254,-105.45107
255,-101.54702
256,-2.4264297
257,-99.60893
258,-99.22378
259,-99.171135
260,-20.807724
261,-27.127052
262,-97.91735
263,-102.76685
264,-106.37172
265,-102.15809
266,-20.13552
267,-20.994606
268,-120.81336
269,-23.902664
270,-107.773125
271,-15.286362
272,-108.73187
273,-107.53107
274,-105.64741
275,-98.96812
276,-104.14508
277,-26.351465
278,-109.84053
279,-100.11505
280,-102.608154
281,-102.64053
282,-99.55379
283,-101.44307
284,-99.187706
285,-99.09213
286,-101.5988
287,-100.43672
288,-98.20473
289,-98.617645
290,-103.0379
291,-97.80777
292,-99.55363
293,-96.95147
294,-101.780624
295,-25.526697
296,-19.886616
297,-130.26698
298,-100.801544
299,-105.29984
300,-102.85391
301,-105.35341
302,-106.07601
303,-101.51959
304,-101.547066
305,-98.48
306,-101.23833
307,-97.95863
308,-99.88833
309,-96.95651
310,-96.68964
311,-97.63241
312,-96.92966
313,-99.544235
314,-100.89034
315,-101.6464
316,-98.58138
317,-102.099846
318,-102.45238
319,-101.90383
320,-39.769417
321,-100.845215
322,-32.24683
323,-99.97414
324,-101.63645
325,-100.49762
326,-99.89338
327,-98.16368
328,-98.25877
329,-98.81117
330,-99.76923
331,-98.550446
332,-101.05643
333,-104.88482
334,-106.187225
335,-107.14201
336,-104.843376
337,-103.90196
338,-103.39339
339,-100.27815
340,-100.466995
341,-98.5927
342,-98.935905
343,-100.288864
344,-121.03308
345,-94.72439
346,-99.25775
347,-96.26974
348,-99.091225
349,-98.02755
350,-98.49286
351,-99.94386
352,-97.25371
353,-98.81473
354,-96.69961
355,-102.83744
356,-125.82288
357,-117.66653
358,-95.21515
359,-100.475494
360,-97.103355
361,-97.45302
362,-99.81066
363,-108.1537
364,-112.10555
365,-129.35468
366,-17.42868
367,-11.7368145
368,-101.417465
369,-99.58702
370,-100.3311
371,-99.77069
372,-102.042114
373,-101.63969
374,-102.625885
375,-104.31255
376,-21.392384
377,-107.021065
378,-104.624084
379,-99.992744
380,-101.24588
381,-98.56862
382,-100.49345
383,-102.46595
384,-99.08665
385,-99.24913
386,-100.61261
387,-104.58255
388,-107.068306
389,-104.87507
390,-106.344345
391,-105.7645
392,-98.51103
393,-99.85041
394,-100.662155
395,-105.958664
396,-105.59797
397,-104.3803
398,-102.04274
399,-103.93168
400,-97.60148
401,-102.88131
402,-103.023
403,-103.73135
404,-103.174
405,-101.07744
406,-100.23112
407,-106.07476
408,-111.11482
409,-105.18481
410,-104.516205
411,-106.95669
412,-106.24882
413,-106.30509
414,-102.357254
415,-100.233795
416,-100.971954
417,-104.2099
418,-100.61218
419,-105.61602
420,-101.924225
421,-100.1091
422,-96.562675
423,-103.63085
424,-106.20362
425,-105.97191
426,-107.13576
427,-106.56596
428,-104.66569
429,-103.91466
430,-102.51206
431,-97.27717
432,-98.956955
433,-101.82939
434,-100.58717
435,-108.29585
436,-106.457214
437,-96.97719
438,-107.054665
439,-105.22861
440,-106.86072
441,-102.22408
442,-99.76445
443,-105.519646
444,-5.0108013
445,-6.8742127
446,-109.78652
447,-105.42914
448,-104.75472
449,-103.42472
450,-107.10658
451,-29.877926
452,-25.83331
453,-103.78292
454,-102.488594
455,-103.754395
456,-102.53476
457,-105.38799
458,-106.474144
459,-106.10755
460,-9.359833
461,-106.34756
462,-98.78805
463,-105.33453
464,-99.864136
465,-103.28754
466,-105.487946
467,-105.8721
468,-106.37309
469,-104.44301
470,-111.44439
471,-100.58888
472,-102.65948
473,-99.28459
474,-99.85796
475,-100.79388
476,-101.77636
477,-99.99179
478,-9.808083
479,-100.681595
480,-111.627106
481,-20.916243
482,-110.45865
483,-112.177666
484,-107.31897
485,-105.61451
486,-106.51779
487,-105.53585
488,-110.45647
489,-105.10487
490,-105.524124
491,-107.07462
492,-105.68746
493,-106.10784
494,-106.1509
495,-96.82192
496,-105.95887
497,-102.99159
498,-105.37314
499,-102.50664
500,-107.149826
501,-104.45229
502,-107.06643
503,-105.686104
504,-107.591644
505,-103.33797
506,-102.44709
507,-104.619835
508,-107.07268
509,-107.652885
510,-104.01925
511,-105.01406
512,-105.64008
513,-106.49052
514,-104.69068
515,-105.21108
516,-120.45581
517,-98.25337
518,-102.02526
519,-103.967354
520,-103.31494
521,-105.06805
522,-104.61648
523,-102.22451
524,-100.25408
525,-101.16843
526,-98.08655
527,-99.747856
528,-99.76963
529,-99.61416
530,-100.592354
531,-107.01924
532,-107.99546
533,-104.19232
534,-104.70525
535,-102.545525
536,-107.26358
537,-98.460464
538,-30.411404
539,-100.45953
540,-101.96146
541,-101.83721
542,-121.91496
543,-98.855705
544,-107.137764
545,-112.05029
546,-109.32096
547,-103.12615
548,-105.120255
549,-103.88657
550,-107.63869
551,-100.65378
552,-101.29486
553,-107.716255
554,-100.04048
555,-103.96242
556,-98.46591
557,-103.58145
558,-96.43787
559,-100.04324
560,-21.782225
561,-22.847898
562,-22.193136
563,-97.48553
564,-102.282646
565,-102.61537
566,-100.31962
567,-96.81742
568,-28.239014
569,-31.17191
570,-30.011312
571,-28.279606
572,-27.444988
573,-25.65085
574,-27.265944
575,-23.792742
576,-20.893108
577,-24.876959
578,-25.58466
579,-29.84846
580,-26.99301
581,-23.221647
582,-26.529675
583,-129.87697
584,-33.47529
585,-32.48193
586,-29.2818
587,-25.90093
588,-42.88589
589,-44.729282
590,-43.322983
591,-31.796017
592,-21.518051
593,-45.568527
594,-131.9081
595,-108.4353
596,-108.9078
597,-101.0251
598,-102.262276
599,-103.03004
600,-36.257492
601,-103.55193
602,-102.84145
603,-103.216965
604,-93.68075
605,-104.21419
606,-104.314316
607,-106.77806
608,-107.017265
609,-101.79966
610,-102.925705
611,-105.66778
612,-125.254074
613,-31.877771
614,-34.933224
615,-30.10416
616,-27.088217
617,-102.6708
618,-17.790054
619,-19.799917
620,-33.77596
621,-35.42338
622,-35.707188
623,-24.09647
624,-14.580405
625,-102.53982
626,-103.21913
627,-97.660576
628,-96.14916
629,-104.75896
630,-130.20615
631,-92.3284
632,-97.317024
633,-105.9904
634,-106.802795
635,-103.28549
636,-102.38732
637,-99.761024
638,-110.39345
639,-99.32775
640,-102.08394
641,-87.199715
642,-89.8848
643,-100.172775
644,-98.44961
645,-101.61413
646,-101.450165
647,-100.44787
648,-99.25008
649,-101.034744
650,-90.771706
651,-108.1103
652,-99.57124
653,-102.17057
654,-100.006966
655,-101.71681
656,-101.27238
657,-100.961
658,-103.53953
659,-99.87
660,-98.569046
661,-95.06441
662,-96.686295
663,-98.8943
664,-106.35059
665,-102.34516
666,-103.72417
667,-103.74177
668,-101.29155
669,-101.40061
670,-100.138535
671,-99.73465
672,-101.92948
673,-103.155106
674,-98.753654
675,-100.02045
676,-93.3656
677,-96.37792
678,-100.85789
679,-101.03343
680,-102.83723
681,-104.39881
682,-100.82944
683,-100.55757
684,-103.08893
685,-102.58636
686,-97.396225
687,-91.12013
688,-95.08365
689,-104.47598
690,-111.56484
691,-104.85957
692,-108.09221
693,-111.63899
694,-106.61292
695,-106.37942
696,-107.38374
697,-103.70113
698,-100.454895
699,-102.12542
700,-100.12994
701,-111.13167
702,-100.96793
703,-103.50422
704,-100.66371
705,-100.04792
706,-101.52498
707,-100.28955
708,-102.57973
709,-100.47246
710,-101.8807
711,-103.81947
712,-101.91432
713,-107.00925
714,-100.10795
715,-102.21121
716,-94.14778
717,-100.35113
718,-101.318726
719,-103.08282
720,-114.81468
721,-103.714806
722,-102.42524
723,-101.83446
724,-102.02559
725,-102.273994
726,-100.23438
727,-100.3916
728,-101.695816
729,-102.7992
730,-103.22155
731,-102.98327
732,-105.78366
733,-30.380114
734,-32.09226
735,-33.805218
736,-102.18779
737,-99.679245
738,-95.37434
739,-91.28638
740,-93.56823
741,-99.12712
742,-93.51588
743,-96.23264
744,-100.944916
745,-100.06902
746,-101.28109
747,-102.28636
748,-102.28815
749,-104.0461
750,-105.54579
751,-100.4616
752,-100.05645
753,-101.315735
754,-101.07902
755,-107.533516
756,-101.199394
757,-30.65368
758,-102.418594
759,-105.35422
760,-101.60799
761,-100.151054
762,-100.296394
