,"It [305, 2]"
0,-112.15475
1,-104.662415
2,-121.58331
3,-99.880806
4,-102.90238
5,-109.27648
6,-115.42267
7,-103.015
8,-30.369938
9,-101.15044
10,-23.760803
11,-106.800674
12,-110.45452
13,-23.777098
14,-29.834023
15,-102.95348
16,-33.298985
17,-29.03921
18,-106.09128
19,-108.299866
20,-31.152588
21,-27.80908
22,-109.162926
23,-109.07869
24,-22.943735
25,-16.54708
26,-18.621063
27,-19.98887
28,-29.387243
29,-105.611115
30,-20.163685
31,-24.616304
32,-26.762297
33,-20.323147
34,-104.46365
35,-15.709618
36,-18.631924
37,-18.051626
38,-101.43658
39,-23.066387
40,-21.757599
41,-20.5131
42,-97.32375
43,-112.350624
44,-102.610695
45,-106.96605
46,-111.45311
47,-112.42309
48,-112.71177
49,-98.86138
50,-112.1384
51,-111.37003
52,-106.51529
53,-120.44039
54,-116.6101
55,-22.835999
56,-103.61414
57,-34.512978
58,-101.910034
59,-106.75521
60,-104.65075
61,-101.86556
62,-106.08304
63,-100.76866
64,-19.597471
65,-116.34757
66,-99.65594
67,-101.12475
68,-99.88699
69,-14.684327
70,-102.38028
71,-111.987434
72,-27.362226
73,-104.31516
74,-102.09535
75,-100.07726
76,-113.59715
77,-20.270393
78,-111.33182
79,-98.522606
80,-104.406845
81,-104.11835
82,-105.57349
83,-23.631489
84,-36.764668
85,-105.44225
86,-105.76198
87,-27.645903
88,-105.478714
89,-22.661055
90,-102.85343
91,-103.815056
92,-100.705025
93,-101.35594
94,-99.25645
95,-115.640564
96,-99.88665
97,-103.04133
98,-19.729918
99,-109.30214
100,-103.12457
101,-101.51365
102,-99.556984
103,-102.53503
104,-38.51911
105,-103.770584
106,-105.81713
107,-101.15072
108,-101.34944
109,-101.65683
110,-32.112385
111,-101.93722
112,-101.229935
113,-100.24907
114,-99.24212
115,-101.24853
116,-105.07396
117,-94.67994
118,-104.781494
119,-99.44524
120,-101.970535
121,-104.092575
122,-104.183685
123,-99.82251
124,-102.31253
125,-101.395096
126,-98.89948
127,-101.88195
128,-98.76322
129,-105.4938
130,-98.04628
131,-101.465744
132,-103.743515
133,-108.20981
134,-103.22579
135,-105.97811
136,-103.50218
137,-104.90218
138,-113.47167
139,-99.57575
140,-102.64806
141,-100.17928
142,-104.90507
143,-99.95885
144,-99.68421
145,-126.1604
146,-99.711845
147,-27.748188
148,-112.35435
149,-38.118095
150,-107.83182
151,-108.2951
152,-106.243095
153,-100.24227
154,-104.3841
155,-102.43808
156,-106.612686
157,-97.437515
158,-93.33316
159,-101.41896
160,-113.476685
161,-102.48057
162,-34.410843
163,-29.570631
164,-100.10053
165,-118.711716
166,-20.282755
167,-100.83272
168,-98.303696
169,-101.99017
170,-99.60457
171,-104.16762
172,-21.083143
173,-101.162094
174,-23.633429
175,-105.53305
176,-102.98024
177,-101.76068
178,-103.677475
179,-113.58851
180,-103.9512
181,-98.55514
182,-102.67606
183,-101.97549
184,-104.793816
185,-101.90238
186,-103.19362
187,-103.45891
188,-104.33999
189,-107.13148
190,-104.606445
191,-106.09291
192,-108.83072
193,-107.1039
194,-103.48653
195,-102.725266
196,-103.489716
197,-104.65288
198,-9.076164
199,-106.40036
200,-109.00973
201,-101.95495
202,-105.8136
203,-104.486275
204,-102.116035
205,-104.26381
206,-104.87968
207,-112.87366
208,-105.701385
209,-100.405396
210,-100.49283
211,-103.98885
212,-105.90633
213,-103.91635
214,-103.45726
215,-102.823166
216,-103.91461
217,-101.67447
218,-99.628136
219,-105.61502
220,-108.425865
221,-112.437164
222,-105.75771
223,-100.90993
224,-131.59589
225,-29.204842
226,-15.919739
227,-101.35074
228,-97.869156
229,-107.54437
230,-98.58854
231,-101.6368
232,-107.887115
233,-103.157845
234,-102.122574
235,-97.65579
236,-95.99679
237,-106.28603
238,-106.42742
239,-102.70129
240,-103.996704
241,-100.54241
242,-98.930305
243,-103.81146
244,-105.97902
245,-106.10958
246,-105.71821
247,-97.226234
248,-106.11935
249,-105.82774
250,-99.85562
251,-95.86583
252,-105.02405
253,-114.49731
254,-112.771454
255,-111.50384
256,-100.10971
257,-104.81019
258,-99.83329
259,-106.30201
260,-115.40319
261,-108.70434
262,-102.31802
263,-101.11273
264,-17.02148
265,-15.508388
266,-15.0175
267,-18.08187
268,-22.555828
269,-20.875164
270,-105.15732
271,-103.695404
272,-25.889553
273,-104.83538
274,-104.622856
275,-103.35756
276,-100.66708
277,-97.762856
278,-100.54406
279,-104.59068
280,-98.3243
281,-100.8904
282,-107.35087
283,-101.43152
284,-114.71176
285,-110.65246
286,-102.02875
287,-98.295296
288,-97.719376
289,-96.6371
290,-104.41993
291,-104.640564
292,-99.920265
293,-104.83119
294,-90.99621
295,-94.699295
296,-103.74986
297,-99.10805
298,-98.91775
299,-98.177826
300,-104.08148
301,-105.37243
302,-104.40376
303,-109.18508
304,-107.23054
305,-102.288345
306,-103.2027
307,-109.470665
308,-108.97544
309,-106.21523
310,-100.23454
311,-102.56362
312,-97.28695
313,-97.20254
314,-103.0514
315,-96.24215
316,-108.13728
317,-102.06823
318,-102.42694
319,-105.34778
320,-100.55916
321,-102.13346
322,-104.46841
323,-106.51589
324,-112.72122
325,-110.0381
326,-98.50745
327,-108.63369
328,-112.06795
329,-106.61456
330,-103.31985
331,-100.65436
332,-102.51578
333,-106.3335
334,-97.59902
335,-134.05615
336,-113.19516
337,-34.529945
338,-26.098099
339,-106.13611
340,-105.662796
341,-105.29578
342,-104.27627
343,-105.52934
344,-114.25218
345,-103.82628
346,-110.52935
347,-126.492775
348,-103.069
349,-101.73799
350,-106.984276
351,-107.41665
352,-109.17635
353,-107.51239
354,-108.536125
355,-109.22936
356,-106.992546
