,"It [309, 2]"
0,-118.71672
1,-119.81589
2,-113.130806
3,-112.92757
4,-114.13293
5,-113.728455
6,-111.412025
7,-106.51386
8,-115.04744
9,-117.437515
10,-114.314415
11,-108.84653
12,-111.921906
13,-35.28668
14,-31.83993
15,-106.136024
16,-105.42544
17,-104.523315
18,-110.06442
19,-25.218023
20,-29.89209
21,-107.43697
22,-23.291265
23,-23.797441
24,-103.944115
25,-98.82674
26,-110.77783
27,-33.97755
28,-107.81612
29,-103.31009
30,-19.882633
31,-98.37021
32,-22.335264
33,-106.094
34,-27.189333
35,-113.082664
36,-24.68367
37,-109.45879
38,-27.81121
39,-23.991455
40,-103.63236
41,-22.965916
42,-108.78351
43,-108.75064
44,-109.683266
45,-111.602
46,-118.06244
47,-108.21646
48,-110.519844
49,-104.299065
50,-108.298134
51,-106.484184
52,-28.272778
53,-106.33764
54,-111.708496
55,-114.50053
56,-107.69379
57,-123.49014
58,-104.86395
59,-107.046104
60,-109.78319
61,-111.87017
62,-33.85638
63,-25.424057
64,-108.51623
65,-107.828865
66,-107.5968
67,-103.40941
68,-104.45801
69,-26.25608
70,-23.39866
71,-110.02412
72,-109.29141
73,-29.507633
74,-27.770464
75,-111.35332
76,-116.62344
77,-102.84627
78,-28.712135
79,-20.051214
80,-105.667625
81,-101.6762
82,-27.886232
83,-102.313354
84,-23.235785
85,-103.503075
86,-30.227423
87,-103.95802
88,-25.863441
89,-32.054832
90,-103.97243
91,-109.961365
92,-115.60217
93,-116.65717
94,-111.447716
95,-21.127
96,-103.34704
97,-33.1099
98,-101.40704
99,-118.91432
100,-100.29277
101,-104.131
102,-29.048132
103,-32.858017
104,-105.35308
105,-109.1955
106,-105.32653
107,-33.202053
108,-114.88629
109,-35.487244
110,-37.202442
111,-41.563282
112,-107.711426
113,-27.19307
114,-113.25465
115,-24.618998
116,-112.20166
117,-112.371735
118,-34.14018
119,-118.842705
120,-115.23767
121,-113.02402
122,-106.99998
123,-39.628345
124,-29.369875
125,-21.684753
126,-16.392612
127,-21.262373
128,-25.697292
129,-29.411085
130,-30.931038
131,-22.601631
132,-123.39523
133,-120.63891
134,-100.80071
135,-102.60553
136,-105.74658
137,-108.79421
138,-26.611471
139,-27.631493
140,-27.587606
141,-22.758734
142,-105.633446
143,-127.09332
144,-22.16009
145,-102.59464
146,-103.21602
147,-105.38661
148,-35.977787
149,-26.550632
150,-103.40802
151,-102.941414
152,-104.319565
153,-18.927094
154,-102.92074
155,-105.611565
156,-103.59964
157,-106.44471
158,-33.715202
159,-30.191841
160,-24.294384
161,-31.575445
162,-111.92396
163,-101.611496
164,-106.440475
165,-112.26272
166,-32.55993
167,-30.17042
168,-29.030468
169,-110.20183
170,-106.53859
171,-105.609634
172,-101.11765
173,-102.95866
174,-104.31601
175,-104.119934
176,-107.250244
177,-107.153244
178,-35.64757
179,-111.50496
180,-109.08361
181,-17.474857
182,-18.016872
183,-23.975437
184,-112.64762
185,-25.821615
186,-112.37312
187,-104.54834
188,-30.558931
189,-102.7404
