,"It [493, 2]"
0,-26.6973
1,-115.41406
2,-112.91043
3,-109.76531
4,-115.711105
5,-114.48695
6,-122.0936
7,-123.07473
8,-116.77338
9,-117.41694
10,-110.29633
11,-117.93801
12,-109.561325
13,-111.18173
14,-104.39554
15,-107.96814
16,-106.46933
17,-105.57998
18,-100.74236
19,-15.769486
20,-18.762959
21,-111.85154
22,-114.994804
23,-106.161255
24,-105.46976
25,-24.827139
26,-25.288074
27,-25.550674
28,-112.747986
29,-99.04923
30,-19.737644
31,-103.84497
32,-104.3995
33,-20.225136
34,-23.308386
35,-103.660164
36,-26.31916
37,-31.928991
38,-18.439968
39,-117.82348
40,-117.78613
41,-26.795778
42,-101.4581
43,-102.14846
44,-28.864508
45,-118.245895
46,-111.98974
47,-109.15904
48,-18.676363
49,-111.190056
50,-110.69088
51,-26.107424
52,-101.02804
53,-105.179
54,-104.25001
55,-16.640787
56,-19.157295
57,-110.0742
58,-21.701149
59,-102.047455
60,-108.32295
61,-111.63363
62,-105.72363
63,-111.97807
64,-111.65913
65,-35.936638
66,-25.12183
67,-17.697315
68,-105.7711
69,-102.10646
70,-101.71161
71,-101.02731
72,-17.730707
73,-102.48276
74,-124.42891
75,-16.102964
76,-19.877989
77,-114.42424
78,-104.12304
79,-21.646425
80,-100.78397
81,-107.603195
82,-103.961205
83,-35.066463
84,-29.75687
85,-24.295326
86,-110.83262
87,-102.26303
88,-25.985516
89,-100.61183
90,-100.47619
91,-115.459366
92,-109.390144
93,-18.436209
94,-105.91548
95,-113.54802
96,-25.331871
97,-20.96682
98,-110.197296
99,-103.533875
100,-92.196144
101,-20.017818
102,-100.74964
103,-100.53492
104,-106.411064
105,-20.88751
106,-109.40528
107,-102.08259
108,-13.366238
109,-101.63039
110,-105.71542
111,-115.57384
112,-111.54025
113,-114.5665
114,-109.61261
115,-108.810524
116,-12.358131
117,-16.133135
118,-20.331142
119,-17.740711
120,-99.39153
121,-102.59174
122,-100.94002
123,-109.165794
124,-96.271416
125,-98.514946
126,-99.54617
127,-17.598919
128,-20.173584
129,-106.33896
130,-100.03819
131,-20.653694
132,-101.552765
133,-20.341738
134,-5.5899816
135,-23.484758
136,-27.032818
137,-99.40689
138,-108.69258
139,-28.23007
140,-103.02103
141,-32.28045
142,-28.660538
143,-9.335128
144,-100.52286
145,-15.78434
146,-111.019
147,-112.25639
148,-95.47378
149,-99.05996
150,-97.02185
151,-12.37435
152,-13.537896
153,-108.75777
154,-16.932196
155,-12.358232
156,-102.59225
157,-27.49867
158,-114.58156
159,-12.003202
160,-121.95889
161,-111.44977
162,-99.62035
163,-112.25233
164,-25.034044
165,-101.568184
166,-96.90807
167,-99.85667
168,-101.106
169,-28.837692
170,-106.15331
171,-24.442436
172,-98.7722
173,-115.7622
174,-102.69119
175,-99.520676
176,-102.39561
177,-100.05917
178,-115.902084
179,-122.572586
180,-98.9014
181,-95.70519
182,-104.210075
183,-101.573944
184,-100.970695
185,-97.90628
186,-105.4183
187,-22.221708
188,-108.31173
189,-107.453384
190,-105.82523
191,-106.335075
192,-108.092094
193,-116.9419
194,-103.792206
195,-104.02249
196,-104.592354
197,-108.55864
198,-99.192986
199,-22.725208
200,-32.67453
201,-100.95857
202,-101.43359
203,-106.398
204,-108.26233
205,-102.28261
206,-103.06431
207,-100.35898
208,-103.07889
209,-19.274467
210,-99.71302
211,-105.90864
212,-109.324104
213,-109.607666
214,-104.283775
215,-104.19964
216,-17.25324
217,-99.30785
218,-95.69134
219,-99.68499
220,-101.28485
221,-102.11462
222,-98.05904
223,-99.63794
224,-99.030975
225,-94.135895
226,-97.35463
227,-98.32795
228,-100.16416
229,-101.37032
230,-101.63635
231,-103.412254
232,-118.43888
233,-103.54917
234,-103.113
235,-105.04501
236,-112.11565
237,-101.04845
238,-100.469
239,-102.24295
240,-100.579796
241,-101.405495
242,-101.95841
243,-98.22526
244,-103.08323
245,-101.70212
246,-99.01951
247,-99.53813
248,-96.460724
249,-97.99683
250,-98.498604
251,-96.63586
252,-97.61969
253,-101.528404
254,-27.718536
255,-25.448462
256,-28.672224
257,-27.709751
258,-100.0933
259,-102.88014
260,-19.844172
261,-23.823444
262,-25.670149
263,-102.787415
264,-101.20852
265,-100.96449
266,-99.5335
267,-93.96298
268,-98.44354
269,-102.08279
270,-21.982975
271,-21.251299
272,-23.304663
273,-21.874176
274,-18.871359
275,-100.67303
276,-103.84041
277,-100.68619
278,-112.074776
279,-17.67848
