,"It [181, 1]"
0,-8.656521
1,-109.69766
2,-31.600246
3,-109.77773
4,-119.0301
5,-114.646454
6,-115.15957
7,-110.20138
8,-24.243382
9,-111.150505
10,-31.380882
11,-114.62017
12,-113.07801
13,-110.10242
14,-114.06555
15,-112.27186
16,-29.55702
17,-105.87331
18,-106.68504
19,-22.15259
20,-29.247355
21,-30.968132
22,-24.226976
23,-106.33113
24,-110.00415
25,-115.47441
26,-109.21009
27,-24.022259
28,-103.84437
29,-102.67077
30,-107.33498
31,-22.761517
32,-111.833435
33,-20.331154
34,-111.44428
35,-109.78169
36,-129.44844
37,-23.839567
38,-18.74544
39,-23.511587
40,-26.290466
41,-26.366669
42,-22.633974
43,-21.79902
44,-15.0066595
45,-15.174953
46,-96.06399
47,-15.819336
48,-109.74296
49,-104.44756
50,-21.335964
51,-18.617542
52,-22.440346
53,-17.734186
54,-19.146252
55,-105.93535
56,-18.182192
57,-114.58231
58,-19.079714
59,-101.69054
60,-105.66066
61,-119.185394
62,-22.312204
63,-106.96638
64,-27.699162
65,-104.633606
66,-101.40306
67,-100.07621
68,-19.724192
69,-22.983208
70,-105.023224
71,-18.909876
72,-108.82674
73,-107.51593
74,-109.58112
75,-22.421505
76,-104.12109
77,-29.227446
78,-100.48562
79,-106.90762
80,-13.366827
81,-102.69412
82,-97.32631
83,-113.981125
84,-19.388754
85,-103.00853
86,-26.415388
87,-112.5472
88,-100.524025
89,-24.90723
90,-103.063034
91,-102.586266
92,-108.2772
93,-17.546694
94,-104.61888
95,-14.1719265
96,-15.954649
97,-24.125683
98,-102.36144
99,-109.87658
100,-15.969939
101,-23.288149
102,-107.76155
103,-15.869835
104,-105.7912
105,-109.26426
106,-103.019226
107,-99.97853
108,-104.6835
109,-17.993752
110,-16.655945
111,-102.57831
112,-107.6585
113,-104.91628
114,-103.036896
115,-104.92518
116,-104.03379
117,-14.904706
118,-20.811712
119,-26.756687
120,-23.364729
121,-20.797012
122,-105.222565
123,-103.438354
124,-106.22852
125,-105.874504
126,-14.699697
127,-98.83754
128,-16.371895
129,-107.597435
130,-13.905403
131,-100.73124
132,-102.174225
133,-112.45748
134,-18.558632
135,-105.06139
136,-10.132779
137,-98.69672
138,-19.159512
139,-103.629906
140,-95.48407
141,-101.792595
142,-16.313616
143,-103.097916
144,-13.479052
145,-98.642075
146,-110.10354
147,-104.01401
148,-99.63226
149,-11.645487
150,-104.84989
151,-26.522318
152,-13.419729
153,-107.56468
154,-101.78973
155,-111.14009
156,-16.712515
157,-14.656208
158,-18.127903
159,-100.99608
160,-101.027176
161,-115.07392
162,-14.35356
163,-102.551895
164,-111.42972
165,-113.67782
166,-15.984521
167,-120.638725
168,-18.39312
169,-102.952324
170,-105.1193
171,-95.591675
172,-101.93064
173,-13.921443
174,-104.77553
175,-101.80991
176,-102.820305
177,-7.232816
178,-7.1179414
179,-100.49788
180,-17.281664
181,-102.74991
182,-98.31894
183,-102.06374
184,-14.650739
185,-17.253876
186,-17.68458
187,-97.45833
188,-14.765904
189,-108.18981
190,-106.514046
191,-14.43037
192,-110.97444
193,-108.595474
194,-106.67557
195,-94.20657
196,-97.56252
197,-111.95918
198,-98.29001
199,-98.90721
200,-105.812775
201,-100.24603
202,-102.847336
203,-104.7633
204,-94.41912
205,-107.566
206,-96.325905
207,-101.66509
208,-103.694626
209,-10.417621
210,-104.037224
211,-13.526014
212,-13.959142
213,-16.78175
214,-15.736575
215,-18.492605
216,-12.373045
217,-98.23455
218,-106.48069
219,-104.04186
220,-13.119364
221,-9.449067
222,-101.44914
223,-104.15992
224,-108.22748
225,-100.79354
226,-98.097664
227,-109.857086
228,-96.065506
229,-103.55112
230,-92.29326
231,-100.14973
232,-106.6916
233,-107.363495
234,-107.69821
235,-107.10912
236,-100.739624
237,0.33999917
238,-107.5567
239,-101.383736
240,-106.932434
