,"It [288, 1]"
0,-112.095314
1,-114.409874
2,-114.63175
3,-114.60295
4,-115.62483
5,-113.458954
6,-19.596228
7,-25.641016
8,-27.983858
9,-29.1814
10,-30.493664
11,-18.764395
12,-22.253904
13,-21.888044
14,-102.763695
15,-110.03627
16,-21.504042
17,-17.171059
18,-21.289429
19,-15.47515
20,-106.38084
21,-16.399202
22,-101.78259
23,-24.208128
24,-102.81206
25,-17.344358
26,-19.768675
27,-17.016123
28,-18.505087
29,-22.987103
30,-104.152275
31,-107.369484
32,-22.643133
33,-102.689186
34,-21.993683
35,-101.534935
36,-102.01427
37,-21.576565
38,-16.278683
39,-18.0861
40,-96.89094
41,-19.71933
42,-98.87935
43,-102.43684
44,-29.48218
45,-113.21492
46,-16.309546
47,-109.19486
48,-107.31951
49,-100.37065
50,-105.460365
51,-20.31235
52,-112.61931
53,-18.991375
54,-15.671438
55,-114.018425
56,-101.05582
57,-41.00079
58,-103.92603
59,-111.29044
60,-101.462845
61,-16.922752
62,-19.599049
63,-36.80822
64,-107.06557
65,-33.122147
66,-25.54914
67,-26.486898
68,-101.26604
69,-28.921228
70,-38.51308
71,-35.680588
72,-110.64511
73,-33.387905
74,-122.784805
75,-42.38599
76,-100.36688
77,-98.02004
78,-99.75226
79,-16.077877
80,-102.962166
81,-23.686007
82,-118.72391
83,-102.83875
84,-18.983696
85,-102.54157
86,-124.38384
87,-101.64396
88,-114.73517
89,-99.27568
90,-113.52124
91,-123.83271
92,-124.0318
93,-105.72551
94,-101.533936
95,-128.47235
96,-111.76432
97,-105.25807
98,-131.10135
99,-141.0293
100,-25.675486
101,-104.90488
102,-105.95002
103,-101.73685
104,-103.95544
105,-104.47746
106,-112.05699
107,-115.029564
108,-102.9124
109,-115.77977
110,-93.37686
111,-117.18231
112,-103.60571
113,-102.29638
114,-105.763405
115,-124.95595
116,-108.80293
117,-117.124664
118,-109.42873
119,-121.27097
120,-102.59499
121,-113.469925
122,-103.27126
123,-114.38612
124,-114.320496
125,-18.063002
126,-104.787384
127,-103.08689
128,-119.78792
129,-103.058586
130,-102.19658
131,-104.25935
132,-104.56089
133,-108.62305
134,-112.62527
135,-106.16477
136,-103.39876
137,-105.2404
138,-29.560518
139,-110.27483
140,-22.261242
141,-111.95941
142,-101.35584
143,-106.10065
144,-113.367874
145,-104.98275
146,-104.94135
147,-104.787544
148,-30.772715
149,-101.11062
150,-111.19463
151,-102.77535
152,-105.82393
153,-99.9584
154,-118.50481
155,-99.45963
156,-103.414116
157,-114.97586
158,-114.37796
159,-98.56559
160,-108.49119
161,-99.76665
162,-102.11
163,-117.3078
164,-116.115746
165,-103.98502
166,-95.74388
167,-104.305374
168,-23.73893
169,-22.461956
170,-103.95016
171,-19.916061
172,-104.93823
173,-102.74167
174,-23.148859
175,-102.736755
176,-114.58654
177,-100.30291
178,-103.955826
179,-102.994354
180,-99.519226
181,-100.392334
182,-115.60421
183,-99.23266
184,-108.48204
185,-96.0942
186,-98.2415
187,-99.28776
188,-26.719913
