,"It [195, 1]"
0,-105.88333
1,-104.9837
2,-110.41305
3,-118.9279
4,-121.99567
5,-114.811966
6,-102.60131
7,-104.992455
8,-102.05338
9,-26.698517
10,-101.81529
11,-25.38694
12,-113.05107
13,-24.769726
14,-116.25948
15,-22.046125
16,-26.186924
17,-104.09644
18,-104.53979
19,-101.49679
20,-21.420515
21,-17.867813
22,-20.611319
23,-107.220474
24,-118.46666
25,-100.21287
26,-103.578125
27,-24.952194
28,-22.876572
29,-22.594082
30,-16.424795
31,-21.558313
32,-24.732613
33,-118.040764
34,-123.28676
35,-114.43148
36,-19.849121
37,-22.278984
38,-20.554745
39,-22.757343
40,-102.34511
41,-110.26465
42,-102.46738
43,-104.71995
44,-105.84103
45,-19.587961
46,-102.93279
47,-96.85613
48,-100.98777
49,-21.527449
50,-21.17172
51,-23.196999
52,-103.73731
53,-106.16967
54,-16.33162
55,-100.35354
56,-21.266249
57,-103.9125
58,-100.944695
59,-106.303246
60,-97.33779
61,-104.61036
62,-29.506918
63,-22.52953
64,-101.881226
65,-103.408066
66,-23.10152
67,-18.829075
68,-102.585754
69,-100.52744
70,-21.248348
71,-17.461342
72,-101.448524
73,-112.554504
74,-108.46916
75,-102.357834
76,-101.03664
77,-103.39193
78,-104.94581
79,-102.99522
80,-102.01751
81,-100.54818
82,-117.34513
83,-101.84035
84,-108.54765
85,-17.265297
86,-96.776825
87,-21.253292
88,-17.121767
89,-20.42638
90,-100.676125
91,-103.65856
92,-101.700584
93,-17.178728
94,-100.407845
95,-19.190403
96,-98.92557
97,-14.290563
98,-102.87187
99,-100.32679
100,-109.35705
101,-101.6152
102,-103.50074
103,-12.273796
104,-25.79658
105,-13.038129
106,-4.805782
107,-100.32267
108,-100.69738
109,-32.451885
110,-31.133406
111,-104.57658
112,-105.90359
113,-102.20692
114,-109.22896
115,-102.049385
116,-101.33065
117,-96.42647
118,-99.70397
119,-103.81239
120,-104.624374
121,-102.860245
122,-102.742615
123,-101.43634
124,-101.92936
125,-29.652948
126,-101.34382
127,-95.68385
128,-106.734406
129,-103.37439
130,-101.6854
131,-13.666848
132,-110.28703
133,-102.40473
134,-99.849495
135,-112.690475
136,-113.54675
137,-98.45659
138,-102.031
139,-116.82369
140,-100.250175
141,-101.44533
142,-103.34444
143,-104.125694
144,-104.2329
145,-104.306694
146,-95.89743
147,-111.54813
148,-117.33739
149,-101.333145
150,-102.52834
151,-101.60999
152,-102.95965
153,-100.32886
154,-108.179726
155,-104.52717
156,-102.76917
157,-105.04044
158,-101.83749
159,-102.818184
160,-106.80527
161,-108.81337
162,-105.65158
163,-103.67265
164,-101.178474
165,-102.352646
166,-104.75907
167,-105.79833
168,-104.745445
169,-102.4117
170,-99.79995
171,-100.9716
172,-100.8618
173,-103.16856
174,-105.92298
175,-30.005913
176,-105.881424
177,-105.69647
178,-101.29675
179,-104.07395
180,-29.226473
181,-105.07671
182,-106.7418
183,-107.36169
184,-102.46472
185,-101.52145
186,-101.908356
187,-104.70785
188,-102.208374
189,-101.44441
190,-100.76214
191,-101.18396
192,-102.821945
193,-105.46366
194,-103.52946
195,-102.36203
196,-106.82159
197,-107.58875
198,-105.27631
199,-106.24913
200,-102.986145
201,-105.72317
202,-102.862465
203,-104.546196
204,-105.953354
205,-105.49322
206,-102.56902
207,-105.60332
208,-104.23083
209,-106.176605
210,-109.067375
211,-103.29859
212,-107.7936
213,-101.63235
214,-101.558685
215,-103.84388
216,-105.00305
217,-105.07918
218,-107.287
219,-26.213049
220,-107.715866
221,-106.02766
222,-108.447754
223,-104.89576
224,-102.283424
225,-105.35928
226,-105.012886
227,-103.80678
228,-105.70541
229,-108.89769
230,-15.145371
231,-109.20235
232,-108.611946
233,-111.505356
234,-110.47135
235,-108.327415
236,-108.149055
237,-106.18457
238,-105.29358
239,-105.92747
240,-105.306564
241,-109.08107
242,-109.58851
243,-105.93555
244,-107.0128
245,-101.88784
246,-107.97532
247,-107.76623
248,-103.05559
249,-108.18182
250,-107.13034
251,-109.004265
252,-108.2498
253,-131.22467
254,-106.11176
255,-105.13105
256,-104.7805
257,-104.94017
258,-103.00733
259,-104.279045
260,-104.120285
261,-104.412285
262,-103.227745
263,-102.10688
264,-103.51075
265,-104.95531
266,-105.654274
267,-102.161316
268,-101.88253
269,-104.9956
270,-106.6227
271,-101.685776
272,-99.994385
273,-102.59593
274,-103.18222
275,-103.193535
276,-103.52722
277,-104.50017
278,-105.736046
279,-104.18978
280,-107.79019
281,-108.37944
282,-105.640625
283,-100.8093
284,-103.04974
285,-101.19448
286,-100.938034
287,-103.263275
288,-105.04433
289,-108.26906
290,-105.42973
291,-102.525955
292,-101.04792
293,-98.11802
294,-103.88995
295,-101.474205
296,-101.21824
297,-105.67304
298,-106.36479
299,-104.84861
300,-103.38753
301,-103.65069
302,-102.48581
303,-101.3243
304,-100.82125
305,-103.6656
306,-102.233955
307,-100.827156
308,-101.62817
309,-100.81144
310,-104.61212
311,-104.42161
312,-105.20926
313,-102.759415
314,-102.12921
315,-103.13097
316,-103.39379
317,-97.52678
318,-102.44741
319,-109.095245
320,-107.52788
321,-106.3979
322,-106.29455
323,-106.73095
324,-104.74885
325,-101.02476
326,-107.43507
327,-105.941864
328,-106.79657
329,-109.00498
330,-102.43922
331,-108.49918
332,-111.219826
333,-115.599106
334,-106.44618
335,-106.952515
336,-109.355316
337,-103.30029
338,-106.03421
339,-107.65617
340,-108.10306
341,-108.563965
342,-106.217476
343,-106.86839
344,-107.09461
345,-106.669136
346,-107.3189
347,-106.03178
348,-107.83188
349,-107.79521
350,-108.06748
351,-106.78563
352,-107.95459
353,-103.909386
354,-105.65822
355,-108.99217
356,-103.81731
357,-104.39046
358,-101.79861
359,-101.59008
360,-100.9844
361,-100.47902
362,-99.75849
363,-103.64078
364,-102.10562
365,-101.966835
366,-105.13842
367,-104.07898
368,-101.26204
369,-101.10775
370,-100.913925
371,-101.40543
372,-101.71353
373,-101.67476
374,-101.50217
375,-100.27903
376,-101.58568
377,-101.39693
378,-99.48518
379,-103.56219
380,-102.348915
381,-100.81707
382,-105.37373
383,-101.410515
384,-101.629906
385,-105.07002
386,-103.88247
387,-101.11005
388,-100.35049
389,-102.58736
390,-101.61561
391,-104.020744
392,-105.00937
393,-101.64308
394,-104.5392
395,-102.974205
396,-100.206825
397,-100.59246
398,-98.74525
399,-100.66486
400,-102.40055
401,-101.41941
402,-103.08763
403,-103.17793
404,-104.360634
405,-103.77711
406,-106.030846
407,-100.66065
408,-104.17379
409,-104.59776
410,-103.37803
411,-103.038475
412,-104.87302
413,-103.99171
414,-104.27536
415,-108.849884
416,-100.21611
417,-99.80951
418,-104.6025
419,-98.50584
420,-103.164894
421,-103.19056
422,-99.49615
423,-26.27633
424,-101.54508
425,-104.21082
426,-104.22915
427,-105.21909
428,-104.96099
429,-99.8149
430,-102.864525
431,-104.71912
432,-103.406494
433,-106.27423
434,-107.75634
435,-107.74312
436,-108.0838
437,-111.16754
438,-105.07232
439,-103.21579
440,-101.90157
441,-107.27549
442,-106.69476
443,-105.45992
444,-105.38399
445,-105.09718
446,-100.74564
447,-104.47894
448,-106.07126
449,-106.790596
450,-106.60797
451,-106.80704
452,-108.10005
453,-106.77704
454,-106.891365
455,-106.42915
456,-106.825676
457,-106.19683
458,-105.51732
459,-107.630325
460,-104.14305
461,-104.18811
462,-105.313644
463,-104.01497
464,-104.19301
465,-103.426384
466,-105.91773
467,-97.79973
468,-104.67319
469,-98.44251
470,-101.21906
471,-102.188705
472,-104.869064
473,-103.07796
474,-102.24521
475,-101.49481
476,-102.00071
477,-103.2806
478,-103.71236
479,-105.19008
480,-104.59229
481,-101.07022
482,-103.96862
483,-100.76534
484,-102.27668
485,-100.54584
486,-105.19711
487,-102.567055
488,-102.8853
489,-100.423035
490,-100.93348
491,-100.79658
492,-101.90174
493,-103.349365
494,-102.758415
495,-101.8275
496,-103.34354
497,-101.48648
498,-101.836685
499,-101.43342
500,-99.63955
501,-101.75878
502,-101.049545
503,-99.99034
504,-104.33782
505,-101.77292
506,-103.37375
507,-102.958336
508,-101.22818
509,-102.00306
510,-104.02351
511,-103.46924
512,-104.33467
513,-104.88533
514,-102.28132
515,-101.55744
516,-102.20565
517,-102.46161
518,-100.17212
519,-100.046486
520,-100.295815
521,-101.357185
522,-102.14095
523,-100.24455
524,-100.632805
525,-101.93177
526,-99.33801
527,-100.441956
528,-98.568695
529,-101.49119
530,-99.95982
531,-98.15199
532,-98.19682
533,-99.908844
534,-99.31088
535,-99.93065
536,-101.77271
537,-98.75346
538,-99.35505
539,-101.07504
540,-97.686165
541,-97.6511
542,-101.80629
543,-99.65576
544,-100.31109
545,-98.450874
546,-99.76914
547,-97.950905
548,-101.30548
549,-98.613014
550,-100.10412
551,-99.337685
552,-100.73824
553,-99.95957
554,-99.07838
555,-98.7659
556,-99.7088
557,-98.83479
558,-98.35745
559,-100.65407
560,-99.19078
561,-98.59985
562,-98.522675
563,-99.01474
564,-98.31616
565,-98.88103
566,-101.386215
567,-99.59803
568,-99.579994
569,-100.23456
570,-98.5795
571,-98.066025
572,-97.891884
573,-96.955635
574,-96.820335
575,-99.06787
576,-97.04762
577,-98.42755
578,-99.33165
579,-101.80607
580,-98.948555
581,-98.246475
582,-100.036255
583,-99.87047
584,-100.30183
585,-99.44121
586,-97.302765
587,-111.46158
588,-98.827675
589,-99.51506
590,-101.04482
591,-101.18959
592,-100.576775
593,-99.530846
594,-100.64218
595,-98.92093
596,-99.52053
597,-99.82695
598,-100.73991
599,-104.45593
600,-111.716125
601,-111.769196
602,-100.30958
603,-99.33466
604,-99.27631
605,-98.95106
606,-99.32073
607,-102.75936
608,-100.9152
609,-100.535835
610,-98.50386
611,-98.723404
612,-99.43578
