,"It [124, 2]"
0,-112.39715
1,-28.86738
2,-114.27776
3,-117.13626
4,-119.31191
5,-125.61559
6,-124.0683
7,-118.90775
8,-118.69618
9,-127.360504
10,-120.03275
11,-126.30008
12,-119.317955
13,-125.40038
14,-124.07109
15,-122.82379
16,-109.49899
17,-119.66823
18,-106.25119
19,-17.694016
20,-110.25446
21,-114.36121
22,-18.93445
23,-20.371656
24,-129.55374
25,-102.94029
26,-101.75492
27,-25.161716
28,-26.285963
29,-102.25151
30,-114.994095
31,-101.92892
32,-106.7083
33,-19.174192
34,-19.984707
35,-103.11325
36,-113.537056
37,-17.589918
38,-22.06047
39,-25.654707
40,-25.479542
41,-122.34978
42,-20.312365
43,-24.660397
44,-23.12352
45,-25.270267
46,-28.287506
47,-113.51242
48,-23.785707
49,-13.5331
50,-14.703839
51,-23.111273
52,-25.84753
53,-112.02695
54,-26.072853
55,-22.220396
56,-18.28825
57,-29.039064
58,-20.19805
59,-28.931007
60,-16.987667
61,-17.83542
62,-19.357304
63,-20.517628
64,-23.727324
65,-28.417873
66,-19.361862
67,-25.75947
68,-19.196022
69,-15.465616
70,-104.58988
71,-142.56989
72,-36.459652
73,-17.323614
74,-19.114183
75,-125.38465
76,-19.371372
77,-15.767711
78,-18.88676
79,-39.468468
80,-102.910286
81,-132.68845
82,-125.132996
83,-16.291904
84,-116.646355
85,-20.683529
86,-23.740784
87,-23.447882
88,-20.680883
89,-115.27188
90,-22.967665
91,-11.95639
92,-20.132063
93,-15.92652
94,-16.456055
95,-24.230669
96,-14.316993
97,-16.978882
98,-22.0244
99,-116.68579
100,-14.162516
101,-18.368774
102,-22.819777
103,-20.046152
104,-29.23151
105,-26.39597
106,-22.03547
107,-23.537447
108,-22.54879
109,-18.09744
110,-109.21623
111,-14.336987
112,-110.48246
113,-33.379707
114,-15.206097
115,-18.746878
116,-15.546048
117,-106.96391
118,-12.730327
119,-18.24322
120,-16.973293
121,-13.655696
122,-17.92098
123,-121.148636
124,-12.998807
125,-114.1555
126,-17.095531
127,-12.970574
128,-16.661522
129,-113.62752
130,-15.56958
131,-19.82004
132,-20.583773
133,-122.24904
134,-18.46199
135,-17.158775
136,-15.526737
137,-17.204018
138,-13.947841
139,-101.363205
140,-14.901356
141,-17.40654
142,-13.136509
143,-15.863273
144,-102.549286
145,-15.191124
146,-111.189865
147,-104.03971
148,-102.96729
149,-29.796816
150,-126.828674
151,-98.0699
152,-12.072855
153,-143.72406
154,-105.462494
155,-13.790235
156,-11.673291
157,-107.86644
158,-13.338792
159,-9.503461
160,-107.124115
161,-28.673763
162,-11.734948
163,-21.316002
164,-15.911916
165,-15.30411
166,-100.99052
167,-15.543912
168,-108.16268
169,-13.897094
170,-14.1698675
171,-13.84926
172,-110.0605
173,-101.45869
174,-9.110163
175,-120.646835
