,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24
0,-118.20762,-26.618916,-109.158875,-35.22114,-24.902565,-108.25815,-125.09285,-125.77007,-116.60368,-124.63126,-126.972946,-103.46052,-121.298294,-19.6074,-105.77151,-114.63139,-32.660767,-104.08668,-25.582598,-113.214,-103.32684,-25.824036,-104.38488,-40.223686,-105.302086
1,-111.63382,-25.690382,-118.68451,-34.0309,-117.39807,-114.79449,-26.240446,-122.370575,-111.420815,-113.1878,-27.731543,-19.789576,-135.99358,-116.545334,-114.19111,-107.26599,-39.52011,-103.34173,-106.210266,-115.78478,-104.3771,-100.31932,-110.900955,-33.790653,-104.766365
2,-110.903076,-40.109676,-114.207726,-28.02147,-117.2154,-120.27809,-31.870405,-112.78556,-114.01069,-113.77487,-48.40682,-23.178692,-20.698374,-29.175701,-121.93195,-106.76782,-27.148216,-39.721943,-31.407795,-115.855446,-23.010134,-129.23131,-114.644585,-108.63947,-116.705414
3,-122.047775,-109.46959,-111.67998,-32.54617,-109.73099,-114.18743,-41.734272,-33.766075,-114.91565,-116.41212,-112.93492,-115.105255,-24.616926,-116.99161,-111.20598,-113.269806,-32.403973,-107.81016,-112.97163,-113.477615,-21.155573,-106.69177,-115.21203,-111.939255,-106.57789
4,-119.987305,-113.325066,-113.699066,-115.40228,-115.32232,-116.11543,-114.21978,-112.95595,-116.214,-122.0892,-112.540634,-115.30359,-23.412397,-114.20697,-111.73847,-115.31159,-114.27128,-37.051224,-114.53212,-117.35373,-116.02402,-27.210459,-113.736725,-110.54211,-109.9124
5,-122.14894,-117.11952,-117.070274,-34.603878,-117.834435,-120.27769,-112.58001,-113.15036,-118.97471,-114.08056,-109.46352,-114.22218,-106.31251,-122.32445,-102.128944,-109.38756,-108.90088,-109.130554,-109.55412,-114.46352,-40.47729,-25.893223,-119.559944,-122.897415,-112.35922
6,-120.99358,-114.79652,-117.73617,-21.563126,-110.71935,-115.39841,-115.03252,-117.797676,-117.54475,-118.426834,-116.42992,-107.68728,-120.48683,-118.97619,-107.30535,-113.8302,-108.28496,-119.06759,-112.24273,-126.01647,-109.77672,-113.826965,-21.661865,-115.50704,-116.68197
7,-35.40868,-115.01209,-116.119064,-30.329048,-116.16225,-114.28791,-113.646126,-126.6913,-120.02684,-115.34624,-119.360374,-102.126366,-112.853584,-116.91279,-26.592625,-117.77326,-120.5118,-123.34469,-111.05646,-115.85924,-118.36445,-112.207504,-114.76829,-112.191956,-109.00565
8,-28.429098,-112.77873,-113.75237,-115.91264,-104.995026,-112.48866,-121.16431,-119.02948,-104.86442,-28.019573,-127.67757,-102.262985,-118.11098,-117.96678,-109.898056,-114.241455,-117.468346,-119.967125,-117.070206,-113.592766,-100.805664,-112.48143,-9.2833805,-109.84444,-26.945265
9,-22.201817,-116.010704,-122.326546,-25.129345,-108.522705,-115.09027,-116.95026,-108.99367,-108.90714,-39.525913,-123.3607,-103.50769,-115.36319,-31.162838,-46.131832,-117.871666,-117.523,-115.190285,-23.007488,-116.154816,-106.79953,-119.51648,-105.08844,-111.632416,-108.81402
