,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19
23,-31.00139111,37.83628253,282.5927851,-42.46919078,23.99066152,298.5585327,-36.89423849,-37.98342004,306.7109256,291.6939227,-34.98250633,-46.62045178,285.4754432,-104.3261894,270.2915903,44.37794516,310.7462794,-67.48167134,-119.4496695,276.4328293
24,-14.64262858,82.66075167,8.861829592,290.6551915,-44.55617523,299.8358142,206.6473957,-63.14298669,307.1463795,288.1609891,-55.00776103,40.47592787,287.156191,157.7978095,275.310297,-6.539883058,311.2683403,-72.92823559,149.2833089,-108.3357971
25,-39.65124173,27.56929897,285.054142,-17.54216389,81.59627384,299.7673255,-22.39017699,-27.37483954,306.8299875,290.5681233,-49.60350523,125.0050362,287.4770937,-75.69712393,275.0076114,21.86072375,310.5783924,-102.6518618,-120.7074744,279.783226
26,-32.76755695,41.54393801,287.3632905,38.28589533,118.6113735,301.0464761,178.6359674,-37.14841488,308.0341461,290.8971059,-27.13509716,-11.09257669,288.3430037,-108.5973671,275.5983026,-70.66662861,314.1455755,-102.0713159,-8.356003532,-40.95552222
27,-33.30044293,68.06790783,278.8688732,121.0514009,270.9190796,300.2887179,-34.37454421,-55.27579287,306.892934,288.3620913,-34.79750628,21.62390676,295.5494048,-108.2325257,279.5949798,-56.23083466,81.99592499,-80.36487158,22.22958663,-13.29456073
28,-85.56003556,-64.50481738,283.763876,77.67775302,-67.91783449,298.245554,47.3980066,118.4543588,308.5493417,288.9370068,-35.46208617,134.5599963,286.1642265,256.3562111,275.9071213,47.34001817,308.3654967,-80.61744691,-146.0330524,256.623254
29,-80.83103866,-79.2394,283.0967691,70.40018233,272.1155061,299.3766833,184.1342455,-87.68454631,304.9759374,283.7845013,-33.6880505,163.1460708,284.0250616,-107.972325,278.8046085,224.0865155,313.7625049,-69.36217124,-21.52236704,-78.69207612
30,-11.71385809,114.7585696,282.6285442,-66.26134936,118.6986313,298.9645621,199.7047409,36.50698305,307.0054384,289.0429259,-33.4367722,-93.69919692,281.3245564,-101.2108079,267.2624812,-83.31555465,305.1858171,-73.1954576,164.040459,279.5583114
31,-33.36537445,23.5372251,282.2804787,-22.53967172,23.23595106,300.2858347,51.11858128,279.9871549,308.0297661,289.8583307,-55.1382687,92.42042778,285.9795436,263.798241,272.8064727,-38.78159767,164.9145537,-42.16471317,-130.1812704,265.9473522
32,-16.57920858,-69.34743174,-12.38395914,291.7863223,111.3861095,299.3748715,172.6449782,-86.36751089,306.3463042,293.0063563,-55.50765095,110.699343,282.3892705,-55.84060922,279.5490485,11.40987196,313.4678452,-94.77239855,-23.47797298,70.91904589
33,-69.84485372,-97.38585292,1.300620848,292.4684119,272.1175686,299.0927855,-2.242824543,34.38504229,307.6328942,290.4225936,-35.81533274,129.7914646,278.4063824,-114.4472102,276.8189392,37.69952516,308.6747831,-73.60584525,-131.8079893,34.79516137
34,-39.52654741,-103.5606832,284.1273115,170.8770233,212.0697475,298.6323684,-87.48933272,159.8097977,308.1567567,289.1727115,-41.05733059,-28.36966387,288.4323072,249.8697309,281.1761786,-9.895294646,311.3059802,-70.64934985,-39.37092015,74.27731302
35,-2.270618743,58.20858965,283.6892166,292.9146836,-39.30286337,298.8575492,188.9181298,-64.76026762,306.7494296,291.3323355,-46.21949853,142.7347958,284.7036369,231.6879674,281.9661674,147.0999616,311.8999244,-79.4406578,183.6245325,282.5125028
36,-29.63588447,-87.61067367,58.42400214,290.3070133,-32.24187589,300.1812038,184.4321725,283.4132247,307.5987316,291.4653675,-35.93868884,93.84532222,292.1890272,192.1175117,280.5297429,-1.214921341,173.1324996,-58.92329459,-120.8956844,-60.58509471
37,-67.14354953,-66.90309639,-37.08313435,-15.37584461,-93.09908151,298.5629672,188.0806704,15.15502988,307.4429577,281.9696099,-52.6592631,137.9841051,283.0463052,-105.4912107,271.4732156,6.219401977,308.401888,-142.8017074,188.6290209,120.1741855
38,-77.81054036,-8.836257114,281.1159988,293.0446369,13.36077502,299.2491956,35.68074988,-93.00918828,308.5306489,285.6164366,-29.36257861,-14.46903445,293.2433638,261.8781065,272.7312888,-67.73005248,314.6323569,-72.13514826,151.995799,278.7722586
39,-31.5842861,71.71413314,283.8254903,123.0931679,83.6875775,299.0428115,-100.1101219,-70.32025033,307.8170644,289.1748696,-25.73902965,103.8835585,280.7042402,-107.8733197,279.0279323,-74.20939238,313.4337822,-65.27054118,-14.4079883,269.6683543
40,-35.46174807,140.210189,277.6741033,293.5056165,39.63069709,301.7186233,192.7476861,-75.19540363,307.6007331,284.509999,-56.42342448,89.13493262,292.9388313,-110.2468808,38.43449757,-86.11005663,310.0067503,-94.29457001,170.8030717,279.9763779
41,-35.47287725,-67.96366057,284.5280332,39.33239264,-74.36939021,299.708391,184.7209704,-54.48985087,307.3244957,288.5314701,-28.37993335,-64.42652571,281.6088208,-107.9017865,275.7798523,-27.80136972,311.6065002,-128.7793059,166.3138273,283.532868
42,-25.57071117,61.10926737,284.1199345,-4.679879952,105.0287371,-52.6767809,-104.9390977,-12.79422948,308.4432744,290.7126973,-32.00993025,12.76140404,275.4253949,-111.734831,281.5302151,18.49328568,311.4064452,-50.84684288,-132.6133544,271.8324952
43,-12.54781402,46.02976124,286.0122069,-14.64368399,-81.37641755,300.7303779,-98.19156788,48.93851797,307.9612406,289.283953,-30.38360701,15.9937215,290.4069167,-108.9020209,276.6581906,-49.99503362,309.3368271,-43.08414104,-128.7641784,271.9825835
44,-35.69353756,-77.74197524,282.5847937,292.1091764,-30.70356964,301.7473456,184.2981068,36.02156304,306.5848823,293.0873411,-33.84445022,57.78853875,285.6656395,260.7338688,270.2249213,-1.755132318,313.4677254,-79.42101705,148.1060271,-94.00119421
45,-32.28755976,-83.01233325,281.1306645,119.0509027,-98.66318999,299.7743263,186.9306466,284.33161,307.8988718,287.5978085,-53.11368588,100.6263351,287.8576811,211.6390786,285.4238727,100.2090396,311.9833022,-85.51281069,161.0806674,274.5981705
46,-90.95180342,-90.0799897,286.2452384,177.6962141,-40.64443881,297.5504202,-53.52219538,-43.11886982,307.3678422,289.3382761,-27.03672834,-19.62963888,296.4520736,228.5802159,274.0469228,-34.28896288,98.84744927,-72.17439929,-129.6799142,-94.52760014
47,-28.42669923,-90.82449228,65.11965873,293.9968734,85.46337177,299.936042,216.8147319,-82.52522763,186.8272591,292.2333531,-30.09953358,66.80364678,290.8988009,-106.5069116,276.2055907,-33.56969378,312.8495855,-75.64633709,-92.16637328,9.715409836
48,1.827419534,-55.74946943,281.2692619,151.3183605,267.642838,299.6239153,30.16567508,-93.46993357,306.582412,289.5285771,-29.61809384,94.5818506,288.5204638,-95.1460449,281.1815679,-66.40265011,310.618116,-36.23760771,140.8020932,280.1370462
49,-40.88326808,49.96388961,283.0222218,-13.61655749,4.014365204,298.9681323,-82.17227855,-69.34175399,307.2059707,296.3098448,-32.23068084,127.2640272,278.8963254,250.4989179,277.8671519,101.898174,310.6172557,-101.6838786,184.3715353,17.98982603
50,-56.04740254,-76.75694977,285.4291017,54.1413361,212.3853884,301.4449984,132.108697,-4.942826104,308.1006834,289.1052772,-38.11823669,110.6688915,288.0799711,-110.6046713,275.0817388,-60.49880853,309.3618519,-73.29480535,-17.53500804,283.3091372
51,-30.5327669,-65.74384689,282.7402874,91.93271211,267.9318006,300.4775299,15.50433404,-50.53755294,307.7483604,286.8052308,-29.33466958,140.9059062,285.143326,88.25074856,273.2171949,154.0107593,312.9616817,-61.22201988,153.0101407,266.865298
52,-31.23591898,4.171652001,280.6866692,295.0575111,-63.17209416,298.7196401,194.754999,-74.54466238,307.0977853,286.2890364,-35.52771567,72.18873405,-77.72207242,-98.57676213,280.3211048,137.5245572,308.2021406,-69.52782602,173.9555641,280.6903355
53,-28.30775226,56.88230407,284.9695706,-26.58808771,86.09038068,297.5192809,198.0096641,-18.05521041,305.8621569,293.9243491,-33.43563842,14.61971314,281.7006031,47.99279519,278.1438952,-64.91886511,307.9927568,-65.76260928,163.907727,104.1348144
54,-84.51761077,52.24265391,283.410694,-47.6431876,39.09915212,298.2319176,187.27874,91.6328794,307.4335757,292.7452728,-37.62409665,0.327850129,284.5049029,-25.16457145,266.3778144,3.401539427,309.8071519,-44.28362025,-19.78009341,277.8352125
55,-92.8180016,73.25869225,284.4906542,116.2288733,34.60936178,299.7338881,-58.67475487,-84.80937988,307.4986868,286.3593862,-31.43698979,150.3700845,288.9695603,68.742225,278.2655267,-18.00863831,-5.39939616,-59.19921177,109.0962735,284.0572913
56,-37.10836667,-106.1847983,282.5532098,135.0156016,273.0394567,300.7902993,-73.00420995,53.87334237,308.0197463,284.4727203,-33.95979533,136.1831369,288.4670339,251.6387221,275.7883613,-55.97341901,311.9715833,-70.6440077,-127.9171303,266.2805126
57,-107.9343574,-42.52326651,280.7179851,156.2911219,266.8001191,296.990138,83.32442938,-21.21435987,307.5587896,288.3473656,-30.70583933,34.99822702,289.950158,-108.1636964,276.3243741,27.12381042,308.5662454,-67.72394061,162.1877145,262.5813639
58,1.337991709,55.81803603,269.4372148,149.4719916,166.5975481,296.9866187,176.5717036,280.9109352,308.6560451,289.6624617,-32.58511596,81.82660539,287.5492777,-108.6928552,264.6812547,190.8965973,121.9791398,-30.20292518,172.4092763,284.2923317
59,-21.49606204,-37.05491034,282.1835487,288.6273315,73.68164798,299.1576586,-12.11483839,285.5002377,307.0559699,292.1002379,-33.82309982,-48.995177,289.3061515,260.9231741,269.0479906,-10.30690852,311.3314035,-39.38989202,-121.1469814,283.9777543
60,-30.59881079,-85.3047066,283.8157356,293.0751981,-8.654848973,300.5977431,213.5326678,37.13042159,307.2319537,290.6452149,-36.23824927,75.50035042,293.0565925,266.9785644,279.416333,1.871709158,312.4447005,-54.3985431,-134.1051028,283.345739
61,-28.57249898,60.26025525,43.83769226,18.34534297,268.8110082,297.7024543,-120.4611728,-82.88807244,307.3377379,285.3191158,-29.96778936,16.40103212,289.7546578,-92.63848825,282.8356452,-56.78388752,309.3958665,-20.48384571,141.7078197,179.2997916
62,-38.28147917,-70.00083709,284.8438317,293.3351542,259.8229724,299.3857372,153.8047508,35.58048486,306.4342293,290.188861,-35.62594574,41.31553383,286.8418346,-109.0724881,278.1849328,72.27264034,-30.54316353,-105.7226681,188.9772984,275.0977268
63,-92.55182645,-82.12055145,283.9781275,7.159149517,267.2418262,299.3992517,-79.30330149,17.43211841,307.8364042,289.4139774,-30.84313952,117.8994065,278.525371,-112.0042248,279.9248355,52.84336514,310.6831802,-62.30516628,-121.1472293,275.8567279
64,-44.24858361,36.76140335,-5.632521283,38.35521349,98.10264658,297.3133877,26.32107545,-93.71318901,305.5247056,292.385753,-33.53910084,-11.98581674,280.8654528,262.5218763,282.049248,-52.14608072,80.16120311,-35.94044763,-17.25960269,271.1092742
65,-90.79223052,-103.6385759,281.6069872,290.172027,180.7038104,299.9529868,199.185391,-55.61052471,306.8588735,287.1248277,-31.60022633,140.1517934,292.7922245,248.4107131,277.3084368,55.07089278,312.191076,-67.71606334,-120.5837583,52.10312113
66,-27.15965124,66.23381556,284.7691906,-60.44978698,266.0200167,296.8632701,-83.71595254,-10.50637925,307.2308535,288.1975206,-34.03428559,9.02450481,288.7484957,260.3161088,275.9869706,-83.41972528,308.339248,-51.84502328,176.103953,-6.82042496
67,-35.16226592,76.43533597,285.526436,-5.866177742,44.44767739,298.5102489,198.231354,-74.55243894,306.8714142,289.995745,-34.9948951,116.0991975,291.075495,244.9358611,276.1040057,-5.979380099,309.5265132,-53.48990291,177.1811731,267.8265149
68,-66.80975255,89.15432275,282.0425067,288.392679,-0.323923764,299.730895,-98.67388685,-84.02698518,307.8435,287.1457665,-32.9544575,115.9774499,287.5894312,268.9096786,279.0538711,-61.80988585,310.5387245,-72.33436668,-41.08298311,-74.77067139
69,-14.66569817,93.03720209,283.0408283,-48.03335874,30.43428487,299.4790097,-5.882612127,-67.54188584,307.3046614,293.7423172,-54.60522465,-92.2782249,287.1431402,217.9804272,271.3686924,-60.21209972,315.376338,-88.07998061,163.5218295,266.1932228
70,-85.66931014,64.89918109,283.1101592,124.4007689,-42.89003841,299.850414,166.827446,92.93196092,306.4991402,288.4390468,-33.94566789,93.0693741,285.9061682,-108.2842229,273.4873058,-70.44007054,311.5801302,-73.71049318,176.5488094,282.9708502
71,-0.556154267,61.8074537,285.1698828,76.3376381,-29.86715136,298.1473464,-85.85410906,49.01536029,308.3347125,297.1701145,-31.88073445,83.51288008,281.8171934,25.32604821,277.7071109,225.7929858,307.9440259,-70.81424242,184.3475131,-87.98015848
72,-87.71897195,-97.96979309,284.6068301,3.380414598,264.7964684,298.0338922,213.6802816,121.9520416,307.4886249,288.2519842,-36.94316485,78.72891599,284.1913119,-111.4683712,277.0303052,10.31156915,313.041032,-128.3425131,-71.93482819,-92.95376104
73,-40.15470875,-59.41731009,282.7618226,293.6785228,3.704669117,300.5765529,-2.123958871,5.85102533,306.3825507,290.6469885,-36.03297982,142.6129391,293.0672423,202.8822543,281.1202958,-36.19348072,309.8990741,-71.6033964,149.0803766,49.70536482
74,-43.39252635,104.1089513,279.1523327,289.4334452,95.54560582,301.9559827,191.5129754,-64.06354488,307.4455442,288.2360916,-33.82645601,19.57917816,291.6172039,-64.94903973,280.9710091,-59.20126001,310.2323402,-69.40579643,184.1748447,108.0785003
75,-76.92739427,40.29308825,278.9078509,-18.23514545,273.1227869,300.1235042,180.757435,-31.67469396,306.9862915,289.9377262,-35.47102489,126.6989615,281.9441517,-108.9964718,277.4604353,-9.593639697,309.010557,-53.74437512,150.5500099,-81.31880068
76,-82.32914123,-88.10000156,-1.642020439,291.570658,54.82902953,298.8278219,204.3536035,6.588803475,309.0169153,284.6134096,-44.57795844,85.22239827,283.8862846,-108.6939295,276.1098248,130.5145325,311.5175015,-36.10196253,121.0340647,268.5549847
77,-74.90762899,46.98146583,282.2022292,294.2500224,227.6946342,299.5979658,-122.330015,56.06778363,307.9541542,290.8134361,-54.44197439,-25.72348525,287.274351,-101.995781,270.0373075,41.40633968,311.6877118,-51.36952385,166.7333339,264.9223249
78,-37.06208558,41.58345974,283.8857569,133.0530375,31.3194773,-17.31436597,19.32144566,-9.280708872,307.3004602,285.0855629,-30.60199423,-29.8541268,292.3317576,-107.8807803,282.7804644,-18.76184996,308.4786705,-68.61781745,-120.7324841,276.8737732
79,-26.23500543,48.13073246,173.2683234,290.2906629,140.8150309,298.3012063,173.6485609,283.0684209,307.600841,294.5897011,-51.43646578,72.27364803,284.1926322,-26.16093335,281.3311994,-22.20374636,313.1015265,-37.82754261,174.287214,23.68786942
80,-61.3777775,-57.79613422,283.1496968,-57.80012635,242.843823,296.9344319,-88.9347995,56.09359904,306.7154228,293.7454373,-36.3333,-19.2869758,297.3055457,-109.2544867,274.2549644,-75.02986807,41.08129516,-50.76735377,77.81657504,273.8909849
81,-35.49187808,-61.20674724,-61.19329844,292.5382311,53.17942168,299.6865017,206.3303593,4.688120186,306.8974395,297.3624755,-37.48315044,-26.49825368,282.5596048,266.2710619,273.3975748,20.44995915,308.1941869,-53.05283514,201.3043085,269.1257532
82,-77.57691257,-82.94728907,285.4905275,51.37895269,240.776863,300.1549914,179.5105526,148.2641482,306.4754676,286.0814563,-56.03617075,155.0196835,291.2751701,262.0942499,280.3206678,-100.1384322,310.4124144,-73.20752318,-58.59863832,-96.46342048
83,-75.44928106,30.37298864,280.0796194,178.8068135,-41.54638397,298.9373592,-93.47618656,-15.71055698,306.2750391,291.120564,-84.50852516,26.39860841,288.1284966,-106.8935508,275.2385745,27.30681712,311.7357075,-39.97225254,166.544465,275.4055223
84,-39.16446887,-9.699134186,285.0414197,292.8614974,-26.73978853,298.1559917,-46.64900175,-25.48359183,306.796309,290.1629008,-58.03167326,7.169287646,288.5791678,-115.1198674,272.7540367,-72.58471718,310.5572068,-108.9802659,-120.8699084,282.1746052
85,-78.05885152,56.62377653,-42.103941,100.7697193,37.29610976,299.3042784,13.71610415,282.8339114,307.3133529,289.847846,-36.20994476,-11.81507442,283.1241082,-102.8453004,275.2443954,-6.020025594,308.9675316,-62.28059363,158.7320452,275.9728335
86,-0.120105696,-73.04997382,277.273486,-3.928689101,33.54808449,301.1576603,148.8132546,283.1430243,305.9248041,291.1716435,-27.44561197,-1.834298889,290.3458339,-104.5827515,275.7977795,-69.63123231,311.4999565,-124.07333,166.1732929,281.2479685
87,-79.97043328,-77.49498438,281.9125187,10.22366551,3.47414307,298.7651775,6.92290389,-44.54564421,307.3419172,293.2385191,-34.59946931,151.1828853,295.4923498,55.99407514,282.6489531,-61.78425197,311.9684325,-64.80513101,124.4727928,284.3078934
88,-87.8371326,37.99625316,284.4985787,290.791137,229.1525341,296.5787393,-33.34933915,-32.84486489,307.5331268,292.0171544,-33.64351227,127.704673,289.6211959,-101.2346045,279.585836,172.2003163,309.9386765,-50.09910145,38.39817925,262.0786495
89,-43.10615629,54.02583589,271.7864906,16.20829017,-41.06983784,298.4563112,-77.20528521,-64.75499072,307.7590137,287.952379,-31.17659177,136.4264606,275.9646905,225.0932566,275.980236,-74.21256812,308.8009745,-29.69354457,-133.2925945,-91.43261652
90,-38.25238114,91.29289197,280.361647,293.1540335,-49.50350178,295.9908801,-60.76338274,-44.20529719,307.9281597,284.6989321,-32.57988283,108.1343034,283.5747134,-108.8961055,276.310828,-26.70726997,308.0373327,-74.02009971,-120.3596379,274.3316641
91,-29.80701224,-117.8889903,278.1653802,292.6436255,267.0985953,298.8692514,-58.27687016,-3.481891133,306.7948927,287.7726429,-46.64364542,48.57617955,293.3010035,102.4364425,280.2677568,-72.32197437,310.8273114,-21.26959089,168.0586555,9.826703917
92,-71.67930576,56.45285754,280.9904279,290.412675,-45.68940717,299.9773293,-76.86244052,155.1625915,306.862224,289.3726408,-31.67008439,102.6245623,287.0660439,-113.1960864,281.4643852,34.5367543,308.5445955,-49.43721052,177.8144912,281.0540557
93,-84.5099463,92.56863632,283.8602738,-66.70116509,210.0496278,298.1901032,197.57541,11.1602592,308.8448731,293.2803589,-28.29800528,142.5497167,285.6488739,-107.9766824,275.6239028,59.66856262,312.4703318,-62.97776434,172.6277735,282.7496771
94,-97.72913855,-86.22472071,283.0614872,173.0108898,261.3476997,300.131818,168.531118,-24.09631087,306.8637649,289.5640177,-53.32369827,43.33688373,294.7028451,256.82968,276.2991825,-10.88665249,310.3060596,-99.18887017,-120.66814,-79.83141192
95,-69.39909701,13.60926859,284.075019,294.9053465,-6.884545457,299.8340957,169.5044313,34.20329137,306.6349359,290.3706454,-51.83585652,66.04055512,283.7202688,-113.4609081,277.8040109,-22.11248801,312.6627327,-112.3705682,165.2042936,265.280182
96,-3.886566808,45.11210402,284.7893051,-59.40066595,-17.00712307,299.8388486,-93.28303831,-42.24981973,306.8483885,290.992151,-55.67427703,117.1569819,284.9342874,259.0092877,275.7166495,72.47500732,306.9779665,-108.1806543,26.06683402,278.1871372
97,-110.1345736,41.18128985,283.3974875,23.5898262,-62.07997773,90.40632943,-109.9132793,-65.93588473,307.9691016,294.4237853,-32.81926977,-30.53975415,287.2829822,-107.8944754,276.6408939,-60.95453738,311.2515061,-101.680047,128.823163,54.67736966
98,-109.1501416,44.24514555,275.390184,294.1317578,-46.07420075,299.9324545,-55.67715353,81.08440023,307.3141881,285.6024068,-44.65383552,147.282852,293.6580851,-112.5336962,264.7820653,-53.42475618,312.876698,-99.25478958,186.4340216,282.3015497
99,-107.3760034,58.49988029,273.0568484,291.4174178,265.960483,299.5197923,7.999283637,-40.75088845,307.3744587,294.5275035,-38.24047796,66.98431252,284.5704741,-78.40677048,283.1465621,-71.25976704,308.4259943,-46.89805919,-120.6670341,-33.2922987
