,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24
0,-21.059353,-95.80654,-103.74607,-25.515827,-98.352806,-118.2574,-107.53786,-21.810167,-100.54351,-107.73778,-99.6596,-119.601845,-19.96351,-111.81456,-110.70338,-103.602264,-105.27676,-16.440157,-116.66002,-11.511823,-113.758804,-107.19404,-101.134384,-25.986797,-113.48497
1,-98.7285,-120.81291,-17.693066,-124.5286,-112.66313,-107.80297,-21.208662,-112.07126,-107.48296,-17.905737,-114.473915,-108.56818,-111.95449,-113.284035,-111.1066,-112.13856,-116.43288,-113.9337,-114.533844,-112.21547,-124.225266,-110.46745,-24.172125,-112.214165,-106.1704
2,-111.82042,-112.87952,-114.11696,-121.260666,-113.635,-115.687096,-111.15321,-119.219154,-117.90044,-29.42484,-113.600586,-115.339325,-118.069,-113.5195,-23.052902,-115.3829,-116.03276,-111.78719,-112.71563,-115.13472,-110.57834,-119.4211,-23.332094,-109.71004,-112.838356
3,-113.705246,-124.56209,-17.872473,-117.12,-118.09003,-114.06223,-113.55952,-122.383385,-114.35556,-26.25236,-103.05426,-112.47526,-113.64697,-107.58869,-115.08754,-117.88719,-113.415504,-127.22455,-116.16623,-111.12522,-113.34585,-119.717766,-19.555893,-113.5147,-116.32313
4,-115.74744,-115.66717,-103.326256,-121.34685,-115.39897,-111.45784,-116.08881,-115.349884,-22.318333,-17.562943,-102.888115,-119.42393,-115.37141,-109.40808,-111.11658,-115.582115,-106.0642,-109.08118,-116.646935,-117.942276,-111.73221,-113.69551,-107.49156,-114.88923,-114.07152
5,-113.900085,-123.26088,-14.688062,-119.65762,-113.21256,-112.12204,-107.38187,-12.811563,-107.00841,-108.35099,-99.644844,-110.88232,-108.95825,-104.52884,-105.48238,-112.54091,-105.54834,-120.29321,-111.605095,-113.31672,-27.020618,-105.28016,-98.06675,-113.03161,-113.3593
6,-113.9697,-15.74669,-105.89066,-116.421745,-114.3539,-110.43407,-12.080866,-123.32706,-117.37515,-11.046552,-107.73448,-108.71206,-14.516678,-18.415771,-108.587746,-19.760815,-11.104858,-112.08658,-112.66439,-116.5352,-25.618587,-104.76231,-14.5415125,-132.26276,-112.89169
7,-28.222168,-19.01522,-96.50048,-115.01631,-109.959625,-112.14326,-15.005429,-112.346695,-113.17523,-14.420356,-25.842585,-15.303083,-11.25545,-21.228287,-105.015625,-17.44675,-111.09073,-112.47736,-113.65689,-105.20366,-22.213789,-108.98628,-100.97209,-110.05912,-115.6121
8,-15.161375,-14.249164,-121.67378,-107.7625,-113.218636,-113.71271,-110.23643,-19.003386,-109.12903,-101.77602,-103.16217,-15.945075,-14.1659775,-30.276836,-28.279877,-106.994095,-108.43905,-109.82525,-116.610886,-103.31933,-104.01582,-108.500275,-99.519104,-108.40373,-109.54047
9,-123.13736,-118.71104,-99.04168,-105.87062,-15.586526,-105.21527,-26.597546,-102.49816,-112.01352,-28.60623,-14.181168,-17.737288,-8.652991,-15.432944,-107.51231,-103.09234,-101.32007,-106.3236,-16.778803,-115.32948,-13.912531,-26.829845,-99.647255,-103.686035,-112.56378
10,-13.441974,-105.80247,-100.70085,-112.56838,-13.822722,-22.465445,-97.923256,-102.50047,-16.171284,-112.65432,-25.151083,-17.735313,-14.756405,-23.767336,-16.248137,-19.236774,-16.361689,-105.49719,-115.05942,-102.38167,-29.428026,-26.940573,-15.830968,-16.813787,-10.602213
11,-12.357903,-105.43726,-101.7729,-107.88795,-19.426828,-100.43811,-14.156664,-117.26051,-12.182152,-101.54294,-99.710815,-105.44826,-102.65531,-103.656555,-22.819254,-18.400858,-101.58602,-16.107218,-107.03749,-18.639975,-101.588486,-24.236784,-96.989525,-20.36401,-16.952026
12,-11.228784,-19.940372,-96.63586,-107.00713,-14.287813,-14.383041,-10.023383,-102.76909,-104.253105,-100.881,-99.92921,-13.113402,-100.361145,-16.234486,-107.23773,-23.17154,-14.048926,-100.984,-114.63057,-21.594812,-13.287374,-14.814868,-101.42776,-107.926,-109.365555
13,-12.775024,-11.637902,-99.66743,-105.04966,-102.242325,-19.62446,-107.51165,-106.22862,-101.759254,-113.87967,-20.5631,-100.07626,-17.47119,-9.69193,-16.780766,-13.651967,-16.757816,-17.690207,-104.71316,-108.33027,-101.55341,-14.855102,-20.394346,-9.540015,-10.457512
14,-100.79929,-6.194661,-9.347645,-107.62931,-101.39096,-20.119528,-16.70413,-100.523476,-23.127945,-11.70348,-18.548683,-100.22578,-13.977708,-20.517244,-13.404284,-102.5551,-105.24756,-112.981606,-113.658745,-15.895212,-24.256351,-17.440199,-15.269598,-110.700325,-15.141396
15,-101.19452,-8.328122,-103.96804,-112.263275,-109.58378,-114.222305,-16.210703,-20.456743,-16.04701,-99.79109,-19.14868,-99.76694,-100.21045,-114.2547,-104.46865,-103.535484,-26.19504,-114.79027,-109.38728,-105.75881,-11.772841,-104.70018,-109.25734,-15.144632,-15.849845
