,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24
0,-117.29993,-15.744172,-104.618416,-24.100452,-112.07571,-107.79318,-110.56147,-120.592155,-109.93738,-113.169785,-110.18033,-103.5134,-110.47785,-105.679016,-21.657211,-101.854004,-100.11791,-24.631083,-108.351776,-113.37532,-31.155712,-112.4978,-102.642,-101.86617,-34.777916
1,-112.01529,-28.640293,-108.997215,-23.089386,-110.38001,-112.6275,-116.90211,-115.75366,-115.7219,-111.347725,-43.413795,-100.273766,-114.353096,-129.6473,-113.70057,-101.11699,-103.898834,-28.479486,-115.11275,-107.32348,-22.255909,-113.123825,-102.706566,-23.055561,-40.868244
2,-117.42305,-29.100044,-116.5381,-27.951494,-116.715454,-112.76423,-115.78613,-122.11617,-113.44528,-111.29613,-111.98604,-125.10584,-111.99422,-111.71805,-29.120602,-105.19621,-33.58119,-25.731823,-110.05174,-116.71352,-27.91349,-123.3479,-101.515274,-29.980358,-43.037334
3,-115.80439,-25.86536,-121.9548,-24.26408,-116.32992,-111.25264,-123.54385,-116.72679,-115.14998,-117.70294,-124.19172,-107.43741,-107.110695,-106.70902,-35.13273,-29.41753,-30.921629,-121.309525,-116.122536,-113.66168,-28.894665,-119.23468,-106.18561,-25.764097,-40.29829
4,-27.660759,-26.84526,-43.80643,-40.081398,-114.34892,-112.10092,-121.55744,-112.492516,-117.002884,-118.68067,-127.81199,-27.75896,-110.45571,-103.25438,-29.10263,-24.571367,-25.868145,-28.88386,-116.31112,-115.278694,-33.635803,-112.85611,-118.55887,-118.98881,-113.65175
5,-117.73521,-25.585978,-113.84573,-42.810364,-111.7784,-120.31658,-119.11848,-113.16582,-116.6875,-117.84651,-25.79284,-33.92977,-24.539835,-27.432745,-33.659836,-27.327517,-137.26794,-21.909725,-121.88814,-118.737625,-115.029686,-112.39027,-123.142555,-111.72226,-114.024796
6,-115.48085,-32.44301,-108.364204,-22.598883,-114.20066,-113.24287,-113.715126,-22.27578,-117.75323,-115.56393,-30.264818,-114.424255,-103.10274,-33.133404,-27.131035,-116.147,-23.308083,-106.64118,-120.22142,-118.124016,-27.588913,-114.17548,-125.358986,-105.59316,-115.0005
7,-33.464336,-32.302624,-117.06551,-31.572361,-109.94232,-107.42908,-116.560265,-14.652992,-110.326996,-116.44423,-32.354546,-113.68537,-114.089386,-108.52435,-26.461336,-112.192604,-24.83017,-25.360142,-117.22466,-113.7113,-31.740997,-111.48019,-119.53235,-103.743965,-114.498024
8,-131.6136,-36.293995,-117.11383,-23.410404,-117.98339,-108.08477,-118.58974,-104.18383,-115.707695,-119.28226,-32.023083,-114.12702,-107.08925,-104.02021,-110.88143,-109.357155,-39.836086,-108.51314,-113.96803,-117.82322,-32.139626,-115.15354,-123.05204,-103.01455,-111.70778
9,-106.31196,-30.061539,-109.374886,-21.847528,-109.98365,-106.44726,-119.75906,-115.091225,-114.61151,-115.05399,-26.515142,-116.80829,-105.177086,-104.24433,-33.425224,-111.98834,-24.51802,-107.408165,-116.42375,-126.34359,-28.381231,-116.16484,-110.25268,-28.498337,-117.10003
10,-106.42488,-28.276062,-116.46893,-20.918262,-114.77977,-106.88255,-129.99438,-107.10172,-121.80261,-109.32707,-23.998728,-118.20943,-100.0173,-104.50488,-107.955795,-111.01842,-102.24455,-118.59418,-118.887085,-121.90968,-31.444054,-115.85898,-121.53299,-128.70665,-112.782486
11,-104.47025,-21.78771,-108.45021,-131.19261,-110.23432,-113.082085,-122.30589,-114.694016,-39.741665,-118.47904,-37.70537,-115.92789,-112.13103,-104.020874,-114.03351,-109.87436,-122.05457,-117.63338,-113.986084,-121.68909,-35.965607,-114.442535,-115.674286,-104.58362,-116.32034
12,-102.46542,-125.80622,-118.41111,-117.136444,-114.25021,-111.35415,-116.012665,-106.84447,-34.99635,-110.27391,-122.7592,-32.052944,-113.285446,-105.83336,-125.18669,-47.935844,-116.52573,-115.88638,-126.17526,-111.08491,-115.43287,-106.23969,-118.646454,-102.19263,-115.42749
13,-31.184963,-114.07769,-21.120523,-115.66255,-107.418144,-126.35384,-120.81778,-107.979385,-25.2847,-113.10583,-118.92716,-27.736124,-115.05914,-129.09737,-34.574226,-120.76053,-113.06871,-121.61163,-117.60008,-108.164116,-33.783527,-111.476006,-112.02208,-119.889626,-108.80203
14,-30.642067,-118.928604,-17.713564,-16.75196,-112.55665,-112.09299,-133.84639,-105.71198,-29.324684,-109.034706,-35.479248,-39.912975,-113.95314,-104.576515,-109.40497,-41.44373,-113.94861,-118.67587,-122.51134,-116.59563,-35.814728,-111.29371,-113.75307,-32.739937,-113.29761
15,-28.51605,-124.96168,-22.268167,-107.682465,-115.26835,-105.353806,-132.62419,-109.92395,-27.58789,-119.27756,-34.70456,-107.65581,-107.58093,-104.863365,-31.365828,-36.398594,-107.29574,-120.58419,-33.386272,-112.78317,-34.553143,-32.418716,-121.3551,-116.9173,-119.822296
16,-22.974638,-118.578384,-20.550344,-113.94606,-113.32173,-18.777357,-121.334854,-108.893486,-27.713646,-102.961044,-32.303185,-27.399364,-36.481533,-102.36302,-126.04104,-113.90639,-110.500534,-117.58743,-30.902805,-115.73376,-13.706863,-28.069363,-29.785301,-121.798904,-106.037895
17,-36.761566,-138.3382,-105.70038,-26.724031,-117.80391,-31.77619,-119.97781,-106.57583,-25.055994,-118.81005,-23.346695,-32.249702,-29.538008,-106.59191,-104.7207,-109.1341,-117.56317,-109.25361,-26.785734,-110.91816,-108.61326,-30.696468,-128.4226,-33.077065,-112.230705
18,-28.528708,-121.71078,-18.722822,-114.007324,-116.188576,-29.915857,-112.82179,-104.11528,-107.30845,-105.86224,-18.929958,-22.924831,-24.777304,-102.18947,-104.22393,-114.72434,-112.731705,-103.51947,-32.024975,-118.628784,-109.77946,-28.790249,-108.6124,-28.531809,-120.164314
19,-114.18256,-108.28273,-21.114765,-115.06394,-110.184135,-105.300705,-110.3245,-109.63456,-118.54294,-27.100016,-116.927795,-119.97685,-22.41252,-111.792435,-104.8316,-112.26616,-115.47671,-112.786896,-27.809286,-119.09822,-105.10084,-30.312473,-119.50898,-23.576735,-121.58011
20,-23.847113,-112.7271,-20.912804,-118.54561,-118.54628,-18.42043,-123.06044,-104.90807,-121.70289,-33.07982,-25.404736,-20.079165,-151.1083,-117.650375,-108.59757,-109.323296,-113.81236,-119.27338,-32.30817,-108.27829,-115.82446,-23.887121,-109.011665,-16.273994,-115.83232
21,-24.699417,-25.2543,-108.54236,-109.04103,-29.580961,-125.589294,-116.741035,-105.85146,-23.239637,-105.48048,-113.34955,-22.58721,-21.830132,-27.44159,-119.57338,-113.40847,-108.678215,-15.741485,-113.13246,-117.66868,-120.32091,-113.497345,-24.706644,-113.9336,-116.52312
22,-24.656286,-112.17836,-21.81521,-111.2112,-32.72824,-100.6269,-107.446915,-116.12567,-23.6293,-27.465685,-27.767466,-115.32153,-23.868198,-115.195625,-114.921104,-113.88268,-120.63283,-115.21691,-22.047441,-121.56049,-103.81103,-112.11678,-107.23106,-118.48611,-116.47413
23,-114.34202,-98.92031,-21.113192,-108.68936,-30.020695,-118.00426,-113.8933,-111.31757,-113.728836,-33.938835,-23.26214,-16.145544,-115.06589,-102.57685,-112.40045,-116.67048,-123.46884,-103.074425,-106.654106,-29.589008,-107.193504,-111.2719,-10.997989,-115.31769,-117.867714
24,-17.939924,-104.75634,-24.265955,-107.84709,-27.542034,-112.81972,-17.038395,-102.314186,-120.19537,-111.729034,-22.15916,-13.157492,-113.61559,-105.06756,-112.51094,-113.39782,-26.288671,-17.760408,-24.602581,-30.925768,-104.620636,-108.19862,-6.226963,-112.33654,-120.79924
25,-28.16813,-21.124657,-25.425694,-113.77378,-105.93111,-22.587914,-17.773483,-120.175446,-24.248425,-19.241596,-27.514656,-115.39801,-108.33573,-26.292393,-114.51901,-15.357661,-22.32393,-104.41487,-26.06604,-105.321266,-105.256195,-29.302668,-113.47994,-110.5468,-110.303665
26,-18.913034,-24.395088,-20.982418,-106.931656,-28.566414,-104.001915,-101.863365,-101.195305,-121.1878,-19.517391,-119.90637,-113.03566,-109.10875,-19.396513,-112.29373,-25.44984,-103.826065,-26.51941,-24.368273,-101.47102,-101.159584,-105.55495,-115.710365,-113.9549,-23.214523
27,-25.982874,-106.53618,-24.6055,-104.90212,-102.85019,-105.85255,-21.538992,-108.055374,-113.97599,-26.781042,-120.37155,-112.67134,-113.63732,-117.94665,-120.09822,-20.956577,-25.061178,-42.751183,-108.598404,-103.1293,-121.28656,-120.60186,-115.70923,-115.959236,-30.608837
