,"Algo generation: 2, gene: (339, 2)"
0,-116.2453
1,-113.05876
2,-116.38526
3,-110.4862
4,-24.479166
5,-22.296207
6,-19.7367
7,-18.142826
8,-19.851278
9,-111.98311
10,-101.50776
11,-19.799974
12,-127.591446
13,-120.40661
14,-105.71512
15,-112.52729
16,-105.172745
17,-113.04464
18,-113.04935
19,-24.189758
20,-101.10362
21,-98.69647
22,-14.6433935
23,-98.060905
24,-112.18361
25,-19.071745
26,-112.19521
27,-111.3922
28,-107.363434
29,-110.02103
30,-6.9861164
31,-111.66532
32,-23.548822
33,-17.12935
34,-20.387457
35,-101.13125
36,-118.628624
37,-96.853134
38,-110.993546
39,-111.457634
40,-100.1806
41,-115.01122
42,-111.21066
43,-14.927911
44,-101.797264
45,-111.65859
46,-108.05344
47,-112.465294
48,-112.81592
49,-18.818947
50,-109.04939
51,-22.70567
52,-110.95682
53,-109.33423
54,-13.200827
55,-13.808429
56,-111.35803
57,-13.425146
58,-102.82468
59,-20.983047
60,-18.191837
61,-122.45716
62,-14.179322
63,-111.55423
64,-114.31799
65,-114.83349
66,-14.444982
67,-121.91253
68,-15.230586
69,-128.51353
70,-11.9721985
71,-8.023549
72,-15.691884
73,-99.06908
74,-16.650202
75,-109.74203
76,-9.831465
77,-112.93762
78,-104.43976
79,-17.496798
80,-91.165504
81,-119.069374
82,-18.276533
83,-17.18312
84,-111.798546
85,-16.115543
86,-101.42271
87,-112.28877
88,-16.736269
89,-21.61944
90,-22.33533
91,-24.096542
92,-13.478658
93,-13.602071
94,-111.54494
95,-110.89215
96,-99.968956
97,-11.66978
98,-22.68747
99,-100.58507
100,-15.941536
101,-108.20414
102,-29.014278
103,-112.5959
104,-125.45734
105,-116.738335
106,-12.2643795
107,-12.338435
108,-11.97874
109,-14.986369
110,-113.96727
111,-100.168335
112,-101.82986
113,-14.308124
114,-12.716664
115,-18.396505
116,-18.90008
117,-15.251362
118,-102.2844
119,-115.93758
120,-98.275246
121,-98.24316
122,-114.09956
123,-19.824741
124,-16.078161
125,-10.744325
126,-18.333559
127,-97.63949
128,-100.89802
129,-100.75732
130,-8.462404
131,-97.92008
132,-124.9302
133,-130.0168
134,-96.82672
135,-97.62265
136,-99.5234
137,-115.62131
138,-99.35836
139,-14.942977
140,-105.2514
141,-109.240814
142,-100.93158
143,-11.318242
144,-96.804146
145,-102.77368
146,-114.82758
147,-104.26444
148,-10.992836
149,-115.696465
150,-116.57866
151,-100.21312
152,-16.018764
153,-99.78434
154,-96.6542
155,-97.63563
156,-101.79167
157,-101.72734
158,-102.25359
159,-21.32496
160,-21.029076
161,-99.56322
162,-98.3883
163,-14.579897
164,-14.47795
165,-17.927034
166,-14.104629
167,-100.90537
168,-115.51922
169,-101.891335
170,-107.20964
171,-97.18199
172,-96.138054
173,-98.579414
174,-99.70573
175,-8.280503
176,-97.46506
177,-99.33307
178,-100.59276
179,-26.345072
180,-103.44411
181,-98.98621
182,-100.097305
183,-96.11936
184,-99.10232
185,-111.6452
186,-15.132099
187,-101.53441
188,-15.860984
189,-116.24678
190,-99.72021
191,-97.312645
192,-100.60125
193,-101.04719
194,-105.46136
195,-96.2066
196,-100.994255
197,-108.559525
198,-109.11137
199,-30.462135
200,-16.162853
201,-15.686794
202,-99.4819
203,-98.88073
204,-11.312183
205,-98.15265
206,-11.688815
207,-97.1425
208,-107.33061
209,-98.71549
210,-105.28816
211,-98.35759
212,-101.62055
213,-18.68698
214,-106.13271
215,-97.116234
216,-104.90673
217,-21.941193
218,-23.575752
219,-100.23642
220,-22.278933
221,-11.778611
222,-100.6366
223,-99.93929
224,-19.530401
225,-98.3617
226,-16.34564
227,-105.63822
228,-97.405464
229,-100.33989
230,-99.845375
231,-98.44717
232,-12.072899
233,-100.40948
234,-98.200966
235,-97.321915
236,-113.769585
237,-102.16177
238,-97.9364
239,-11.903593
240,-19.465324
241,-16.98258
242,-98.9828
243,-129.89163
244,-102.722664
245,-100.426186
246,-98.00416
247,-100.083916
248,-99.19697
249,-3.475196
250,-15.389793
251,-14.565835
252,-101.78689
253,-101.69634
254,-109.43512
255,-14.808729
256,-27.95423
257,-23.760984
258,-22.469046
259,-29.110739
260,-99.99186
261,-97.912
262,-106.57097
263,-104.172714
264,-9.638931
265,-14.489969
266,-98.67568
267,-111.57626
268,-97.38694
269,-4.375724
270,-99.76952
271,-6.496127
272,-18.642914
273,-9.954731
274,-102.077286
275,-102.80689
276,-97.03681
277,-2.4654696
278,-96.06516
279,-98.70334
280,-106.33164
281,-94.73516
282,-97.73154
283,-96.19742
284,-15.659981
285,-98.43052
286,-98.86169
287,-100.67372
288,-98.39615
289,-16.762949
290,-13.6645775
291,-11.646026
292,-8.785542
